ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagenormal	Averageover	Mediannormal	Medianover
hsa-let-7e-3p	0.08332330472642	-0.24097800695244	2.46425526445712	-0.0977893850641842	0.922099536474618	NA	over_vs_normal	NA	0.0762113315256195	0.0807458671478879	0	0
hsa-let-7e-5p	4.22887809481502	-0.804093937566982	0.443204216118237	-1.81427411636461	0.0696355344363438	0.357634349697766	over_vs_normal	FALSE	5.91218210142212	1.57338953182371	2.42370466479807	1.0696794034373
hsa-let-7f-1-3p	0.0789497411829645	-0.241752380514226	3.50118731579967	-0.069048685119839	0.944950866821339	NA	over_vs_normal	NA	0.072900692681484	0.114547705397643	0	0
hsa-let-7f-2-3p	0.480033123319133	0.248079704389084	0.662742026072185	0.374323182519986	0.70816388655418	NA	over_vs_normal	NA	0.440672329262251	0.445975915799083	0	0
hsa-let-7f-5p	2.19057776032185	1.25477649182235	0.459774949110493	2.72911017498867	0.00635054828943133	0.125834381637707	over_vs_normal	FALSE	1.95834338895949	2.44109715319502	0.908920273117935	1.02672341027721
hsa-let-7g-3p	2.95924040264874	0.49977622492311	0.465355116700964	1.07396740035044	0.282837292769953	0.634787352038693	over_vs_normal	FALSE	2.880756074206	3.87942790877183	0.377277105977878	0.276522979710526
hsa-let-7g-5p	210.641036207227	-1.35573237356125	0.501561048805452	-2.70302563723826	0.00687114464014265	0.130075742420477	over_vs_normal	FALSE	354.479137166942	25.2884186013305	8.63282904416252	7.15451301598728
hsa-let-7i-3p	0.321038812264859	-1.16357393754063	1.02256362823341	-1.13789881178429	0.255162737497316	NA	over_vs_normal	NA	0.413333019343685	0.0725278256910692	0	0
hsa-let-7i-5p	253.82634692268	-0.699227868343907	0.482467752695579	-1.44927378967252	0.14726113769654	0.486166051791003	over_vs_normal	FALSE	422.58543096894	39.5926968009808	9.36223102759285	8.42917786650198
hsa-miR-1-2-5p:Novel	9.77731447266721	-0.181641062242326	0.442615285166296	-0.410381359003635	0.681526218442147	0.900047323402962	over_vs_normal	FALSE	10.1163073067274	5.57556327710178	3.80399894904697	4.48535456052103
hsa-miR-1-3p	1.92911089471694	0.509470312877807	0.368050844926701	1.38423894388633	0.166285302405009	0.51700064125922	over_vs_normal	FALSE	1.85233259215024	2.23964844145222	1.35200515223898	1.0468687349376
hsa-miR-1-5p	12.316696507583	-0.0674093238179825	0.395396294050272	-0.170485471999421	0.86462835877676	0.952973512187752	over_vs_normal	FALSE	12.4170067803936	7.98718689938936	6.51289660380276	4.43179652985227
hsa-miR-100-3p	0.28725345502285	0.668397077158358	0.97413265108334	0.686145851301697	0.492621139710225	NA	over_vs_normal	NA	0.212949400671197	0.491914389218486	0	0
hsa-miR-100-5p	6.58136508172042	-0.0152545522631448	0.821967886974639	-0.0185585744952777	0.985193249903094	0.993311662529538	over_vs_normal	FALSE	6.1343874778898	6.54126337157634	0.494883648684728	0.798152608605593
hsa-miR-101-2-5p	1.39657262953386	0.176611907521877	0.541435552071115	0.326191929669737	0.744279146960207	NA	over_vs_normal	NA	1.38201966610169	1.35044348914575	0.6380361696315	0.575886942691191
hsa-miR-101-3p	3.28552941596658	0.261325078145723	0.351363606440186	0.743745434518156	0.457030496794775	0.770403829040214	over_vs_normal	FALSE	3.2167209449477	2.80200322831447	2.51889969356963	2.09452588008308
hsa-miR-101-5p	10.9359193946549	-0.327263833985373	0.541709564907302	-0.604131540563392	0.545756191385476	0.820804684079385	over_vs_normal	FALSE	17.0254912651827	3.49491376568486	1.22394163418984	1.41847082478637
hsa-miR-10226	2.65220822471686	1.45067910574582	0.398052899039494	3.64443798612275	0.000267976737563637	0.0227907742935438	over_vs_normal	TRUE	1.98540984255681	4.0462317825967	1.43176868179089	1.74508009052848
hsa-miR-10226-3p:Novel	12.4038973450119	0.537892090894109	0.433472196700606	1.24089179188031	0.2146457253729	0.568019222360854	over_vs_normal	FALSE	11.2561253197073	16.520874976158	5.24171237494374	7.18710990728409
hsa-miR-10392-3p	1.05634339559084	0.761616965362542	0.534317713344759	1.42540092971075	0.154041339478256	NA	over_vs_normal	NA	1.07595838469021	1.50166023536138	0.493061881491974	0.336186956705511
hsa-miR-10392-5p	116.047671391635	0.785155912732334	0.286717742050047	2.73842806907737	0.00617336633679526	0.124666038645963	over_vs_normal	FALSE	92.1892982115127	170.170770802626	64.7072882655881	84.333045796073
hsa-miR-10393-3p	0.257270619941029	0.00774295323500864	1.44802102762885	0.00534726574218872	0.995733519553898	NA	over_vs_normal	NA	0.292629539841838	0.220046689172642	0	0
hsa-miR-10393-5p	0.0554761165325158	-0.00486034164188731	3.83260389671672	-0.00126815652565897	0.998988157758706	NA	over_vs_normal	NA	0.0758003572407738	0.0647039604416096	0	0
hsa-miR-10394-3p	2.32289731864564	-0.912795685819935	0.577423379744739	-1.58080832512091	0.113921870441962	0.426182536905181	over_vs_normal	FALSE	2.54632035777761	1.24219403816977	0.657903713159575	0.641479097126824
hsa-miR-10394-5p	0.670799753300176	0.266324879129638	0.851486747072181	0.312776305732755	0.754450618117309	NA	over_vs_normal	NA	0.61918166822916	0.52056135329605	0	0
hsa-miR-10395-3p	0.676505482585388	-0.190804455809268	0.734002385931873	-0.259950729679205	0.794901779326546	NA	over_vs_normal	NA	0.760039312607316	0.730063620871085	0	0
hsa-miR-10395-5p	2.93495428117654	-0.29363536162148	0.376769728353868	-0.779349665124088	0.435773765899131	0.754712267335714	over_vs_normal	FALSE	3.57119234989733	1.99001587655389	1.9141085088945	1.03708456986423
hsa-miR-10396a-3p	1.23881998142499	-0.336501523561275	0.525307196171046	-0.640580456567182	0.521795300441198	NA	over_vs_normal	NA	1.16561618736818	1.35069914214651	0.57423660626133	0.399076304302797
hsa-miR-10396a-5p	4.38555736770626	0.226845797112262	0.417442586524079	0.543417955990402	0.586842065456937	0.84356012173492	over_vs_normal	FALSE	4.15688846360665	7.25157597439622	2.51889969356963	1.89965921850717
hsa-miR-10396b-3p	1.28886369583891	-0.129404708019836	0.460832011378089	-0.28080668188145	0.778858678354636	NA	over_vs_normal	NA	1.21500716442463	1.42876517933956	0.666073305912009	0.132364991839094
hsa-miR-10396b-5p	3.22211683290458	0.198436832244515	0.490056256128245	0.404926638040073	0.685531437150809	0.900761458795757	over_vs_normal	FALSE	2.9825499554439	6.13377833144849	1.43176868179089	0.971578528225099
hsa-miR-10397-3p	16.4007488974015	-0.315862049605118	0.313715240666891	-1.00684317705975	0.314010142016821	0.66429064914708	over_vs_normal	FALSE	18.3745865340725	11.2970019334555	13.2036960878778	9.0369683353556
hsa-miR-10397-5p	3.29621319127187	-1.24587532902018	0.569913863767876	-2.18607654283634	0.0288100058269159	0.252847308523143	over_vs_normal	FALSE	3.86577124972013	1.13491037619709	2.01492922852869	0
hsa-miR-10398-3p	1.41902068842207	-0.796725294398554	0.404365303089003	-1.97031072723663	0.0488027697623767	NA	over_vs_normal	NA	1.64327880467834	1.30787624370392	1.02282965541286	0.474512786027534
hsa-miR-10398-5p	0.62338581923793	0.751062583545751	0.625330013759071	1.20106594441367	0.229725622097611	NA	over_vs_normal	NA	0.607232663874014	0.841095447867707	0	0
hsa-miR-10399-3p	0.390289709430189	-0.0208310751870836	0.995436522932833	-0.0209265731236277	0.983304228975783	NA	over_vs_normal	NA	0.355261179097995	0.260646821188856	0	0
hsa-miR-10399-5p	0.588565799453715	-0.476969468320749	0.800462777191553	-0.595867143247074	NA	NA	over_vs_normal	NA	0.647971009374264	0.454211091481445	0	0
hsa-miR-103a-1-5p	0.552723104668822	-0.523540258748427	0.908667179757295	-0.576162835427009	0.564505122901082	NA	over_vs_normal	NA	0.601006299139334	0.449227612578191	0	0
hsa-miR-103a-2-5p	0.282810906102183	0.465994895916012	1.14758794023409	0.406064650540819	0.684695098309983	NA	over_vs_normal	NA	0.237887042567854	0.489455752582014	0	0
hsa-miR-103a-3p	1.44114134219365	0.574595248327588	0.399812088625987	1.43716326913043	0.150671607124933	NA	over_vs_normal	NA	1.38175374966073	1.85810631329465	0.831671796038284	1.27119600243971
hsa-miR-103b-3p:Novel	9.08227367664518	-0.913240149409766	0.528109903988543	-1.72926154672073	0.0837622954642814	0.376095656632297	over_vs_normal	FALSE	14.8783931380149	2.3252435722851	1.01566892983675	0.692590269352666
hsa-miR-103b-5p	0.330369834388775	-0.312464188597494	1.30357395292911	-0.239698091462623	0.810564314611114	NA	over_vs_normal	NA	0.321253048005019	0.212849214115207	0	0
hsa-miR-10400-3p	6.83106015341265	0.846413283406278	0.48659271257439	1.73946970748535	0.0819521761236992	0.370566361602814	over_vs_normal	FALSE	6.42687366368668	3.29683962289494	1.23408967730791	1.12004282166321
hsa-miR-10400-5p	96.664122999178	-0.621768746724654	0.402319817641473	-1.54545890970438	0.122235300557782	0.448044371133802	over_vs_normal	FALSE	115.717119572916	48.8504004438756	41.6424261233068	26.5604622678339
hsa-miR-10401-3p	1.03538850607359	-0.361030684510099	0.569998071128859	-0.63338930918677	0.526479444662457	NA	over_vs_normal	NA	1.15897034742336	0.868088158960896	0.292567310029967	0.310366154223084
hsa-miR-10401-5p	76.4023191636614	-0.104497531672007	0.356315913717152	-0.293272143199753	0.769314144498612	0.928614053148528	over_vs_normal	FALSE	77.3628474320693	70.2408879779195	44.8321753347633	24.3015367691132
hsa-miR-105-3p	6.44993319527319	0.34913896284911	0.417943453144723	0.835373685655539	0.403507341079209	0.739467197748682	over_vs_normal	FALSE	8.69118475286008	6.69026599164683	3.82577363384164	1.60541252441875
hsa-miR-105-5p	3.82797133572063	-0.0589115821255409	0.447276933082211	-0.131711648350783	0.895212371739617	0.964788462807463	over_vs_normal	FALSE	3.53878614863486	5.34931213697941	1.79232963866155	1.45501301529408
hsa-miR-10522-3p:Novel	8.26990315301928	1.25362707529059	0.374235549724406	3.34983428542206	0.000808599203866469	0.0431252908728783	over_vs_normal	TRUE	5.8610267412852	12.3402805813751	3.51075003399821	6.78754860869669
hsa-miR-10522-5p	0.471333830129734	-0.881693397368895	0.681328981604285	-1.29407880946562	0.195638200242474	NA	over_vs_normal	NA	0.592730140508309	0.223333499753026	0	0
hsa-miR-10523-3p:Novel	15.5410272832883	0.636388010116066	0.35386110184369	1.79841188195128	0.0721117612237211	0.360948474322472	over_vs_normal	FALSE	13.6599876313265	18.904119570025	9.04754541226826	9.41032036053141
hsa-miR-10523-5p	2.22683186792329	1.10491554690836	0.588661390754474	1.87699680030351	0.0605185324061602	0.340543259057485	over_vs_normal	FALSE	1.84382047912137	2.69806000708463	0.28909857064764	1.23973088544088
hsa-miR-10524-3p:Novel	3.5790916661097	-0.877604208761191	0.626269714387325	-1.40131989237216	0.161118435257357	0.508537701571021	over_vs_normal	FALSE	5.43852472490181	1.25122883486136	0.998277388515681	0.348432321146244
hsa-miR-10524-5p	2.73913371820416	-1.22236302341648	0.820789700535373	-1.48925239025194	0.136420919601022	0.472935734868387	over_vs_normal	FALSE	3.93065881725238	0.642400154621116	0.24703718270208	0
hsa-miR-10525-3p	0.747250019671818	0.417346092193044	0.614627295623071	0.67902303585454	0.497123266172232	NA	over_vs_normal	NA	0.531555888026248	1.17360090681733	0	0
hsa-miR-10525-5p:Novel	0.513879839404529	-0.0992830157231837	0.698333185581706	-0.142171412977434	0.886944611531613	NA	over_vs_normal	NA	0.557847445347177	0.408013762643793	0	0
hsa-miR-10526-3p	3.90091927855993	-0.312986673837002	0.35897433015103	-0.871891518553209	0.383267561069761	0.722694613590575	over_vs_normal	FALSE	4.23311701907211	2.91253627614855	2.37289654555498	2.11061775662377
hsa-miR-10526-5p:Novel	3.58864569036608	-0.153219628631206	0.372416406454018	-0.411420189808754	0.680764451986048	0.900047323402962	over_vs_normal	FALSE	3.82644760818335	2.83755017121133	2.04405761019497	2.04906763898527
hsa-miR-10527-3p:Novel	11.0302400258786	1.48917546661455	0.410020668370599	3.6319521953185	0.000281285237324882	0.0227907742935438	over_vs_normal	TRUE	7.43888621579075	18.4296431634894	4.77954570309747	5.65183916467338
hsa-miR-10527-5p	10.2513220324752	1.47381244407365	0.446767225967591	3.29883742228791	0.000970861217275222	0.0492534471203039	over_vs_normal	TRUE	6.68267163493271	17.6820377766082	4.01741408396784	5.04929154267457
hsa-miR-106a-3p	0.453691759615178	0.0533754330963158	1.30073345594001	0.0410348737111115	0.967268094064976	NA	over_vs_normal	NA	0.273901610309249	0.832638617705819	0	0
hsa-miR-106a-5p	1.35296601124962	0.15829287459121	0.73953656144115	0.214043338550756	0.830513260973464	NA	over_vs_normal	NA	1.79822884655875	0.926128111154567	0	0
hsa-miR-106b-3p	3.63739728160965	-0.621757802234412	0.677763613939048	-0.917366747708482	0.358950491308131	0.708793673619117	over_vs_normal	FALSE	5.55059850505478	1.00095885631434	0.350673268414893	0
hsa-miR-106b-5p	32.7869490066696	-0.967987615411786	0.538580331785818	-1.79729477346888	0.0722888355174755	0.360948474322472	over_vs_normal	FALSE	37.9958887138734	19.1300152158477	3.828217017789	5.11848900798716
hsa-miR-107	8.02877844066588	0.348914713323241	0.437811786651372	0.79695139318184	0.425479261379165	0.753105180075751	over_vs_normal	FALSE	7.26541000222558	6.54149041825424	3.24736921532051	2.46689708275332
hsa-miR-107-5p:Novel	1.80285271970789	-0.660139830079495	0.636158301309786	-1.0376974232991	0.299410944949952	0.650102243069172	over_vs_normal	FALSE	2.34803244072944	0.625908494351562	0.24703718270208	0.320739548563412
hsa-miR-10a-3p	1.4222375547793	-0.255074075445214	0.549659267369901	-0.464058536965517	0.642605807078935	NA	over_vs_normal	NA	1.47264575673428	1.30862487005648	0.618579308417068	0.346295134676333
hsa-miR-10a-5p	23.2212825124352	-1.05780075402754	0.468946981058472	-2.2556937068663	0.0240898199697564	0.2327571081778	over_vs_normal	FALSE	35.7047610352683	7.76599308521249	5.37698891598466	4.49911204302607
hsa-miR-10b-3p	2.5629091532334	0.0318579769400248	0.435870138280737	0.0730905243146196	0.941734081992497	0.978054485238018	over_vs_normal	FALSE	2.76243626738541	2.49358413025562	1.33214661182402	0.962218645690239
hsa-miR-10b-5p	28.5087355192415	-0.323246990357189	0.455798127539847	-0.709188938756511	0.478207236727368	0.781974097793181	over_vs_normal	FALSE	43.9196374845584	10.2230796849151	4.66979085510898	4.96776893253326
hsa-miR-11181-3p	1.20459000881947	0.162748026500892	0.47993866537903	0.3391017191173	0.734533103418225	NA	over_vs_normal	NA	1.51853821296732	1.02349701850862	0.860338744186342	0.342855274042861
hsa-miR-11181-5p	0.130746509182072	-0.0517845278310118	2.27430472212682	-0.0227693885200157	0.981834226113788	NA	over_vs_normal	NA	0.154195501568872	0.0912149394689032	0	0
hsa-miR-11399	3.59547346516684	-0.0451589651286572	0.434147360597935	-0.104017596851128	0.917155384052992	0.970234647241876	over_vs_normal	FALSE	4.23523628058484	3.01882597005148	1.65358824997869	2.29696290588945
hsa-miR-11399-3p:Novel	194.940745433084	-0.607858262506099	0.340220988717374	-1.78665715127603	0.0739929185050263	0.362521506459338	over_vs_normal	FALSE	245.758428727524	136.655453175154	137.439212335984	102.745147811064
hsa-miR-11400	2.81565318480948	1.17257560537467	0.461302738682108	2.54187869927804	0.0110258430976829	0.179169950337347	over_vs_normal	FALSE	1.86833231322316	7.19327792038318	1.07820937436752	0.871701418318459
hsa-miR-11400-3p:Novel	4.81112895440762	-0.127886356477998	0.370334594925074	-0.345326518857553	0.729848912325085	0.916057197990828	over_vs_normal	FALSE	5.44548118989158	4.58573642732948	3.49570490389612	1.15177388538239
hsa-miR-11401	1.60826251422518	-0.411951378532845	0.491002591967476	-0.839000415216001	0.401469076601869	NA	over_vs_normal	NA	2.08714525429029	1.07285969195083	0.946163801018295	0.352776299974794
hsa-miR-11401-3p:Novel	5.44279584562188	0.45547406729413	0.336129051226243	1.35505712949387	0.17539935600317	0.531505300212839	over_vs_normal	FALSE	5.29199709815186	5.72566114747902	3.07315286722073	2.65953687137596
hsa-miR-1178-3p	0.281406825491137	-0.133087695856068	0.83816649107299	-0.158784319432401	0.873838803348343	NA	over_vs_normal	NA	0.275124347080417	0.16590714760328	0	0
hsa-miR-1178-5p	1.30252465355764	-0.843006862728144	0.660723298203876	-1.27588487498442	0.201996218469568	NA	over_vs_normal	NA	1.37145028773928	0.551155745552378	0.493061881491974	0
hsa-miR-1179	1.42293133886007	1.01048503908569	0.519678214634382	1.94444371657298	0.0518419664139169	NA	over_vs_normal	NA	1.13001395257945	1.62211469322473	0.283803895901702	0.91083757634615
hsa-miR-1179-3p:Novel	5.65867732751756	-0.0365917622467638	0.290557765884116	-0.125936273413383	0.899782369216069	0.966209255534034	over_vs_normal	FALSE	6.46567655360002	3.99058036566467	4.31283749747008	2.9552691877083
hsa-miR-1180-3p	2.89924944068132	-0.071709067717788	0.489700919726391	-0.146434415025918	0.883578460856141	0.960627734047765	over_vs_normal	FALSE	3.68499123158272	1.82253065550457	1.47930321316561	0.397681757430655
hsa-miR-1180-5p	1.34476533432776	0.637567549161498	0.705881377047334	0.903221943364493	0.36640811403035	NA	over_vs_normal	NA	1.15904127110393	1.01509991591214	0	0
hsa-miR-1181	7.67309807201122	-0.106323491649339	0.425137753639716	-0.250091860200784	0.802516310628258	0.937264792847776	over_vs_normal	FALSE	10.6207859090452	5.43145213993396	4.11277234186872	3.35824540262019
hsa-miR-1181-3p:Novel	93.5522478639649	-0.185433893689598	0.311364402759657	-0.595552645215949	0.551474119796005	0.822842474789481	over_vs_normal	FALSE	107.896603570682	87.6812541427614	65.3362769663666	38.1097852392309
hsa-miR-1182	6.85000888534136	0.152185206329562	0.255403078049064	0.595862851348747	0.551266851969441	0.822842474789481	over_vs_normal	FALSE	7.02668875593017	6.24367404551745	5.49052563683625	4.66226329686763
hsa-miR-1182-5p:Novel	9.98942611294976	0.999224878549026	0.459302047322377	2.17552890167651	0.0295905047250682	0.253341674888306	over_vs_normal	FALSE	5.72734701047548	20.6154281146574	3.45852055782912	1.63521624059044
hsa-miR-1183	4.30337712307099	0.610727171659943	0.417595452777322	1.46248520571321	0.143608295527683	0.484746652320392	over_vs_normal	FALSE	3.92686738631244	4.79612142644852	1.99655477703136	1.78871009737456
hsa-miR-1183-5p:Novel	6.64306246909064	0.394588164873695	0.311778045871397	1.26560599791704	0.205654177650572	0.55892038570005	over_vs_normal	FALSE	6.7310395934057	6.4362140024117	4.99138694257841	4.83710493575622
hsa-miR-1184	29.2839162476632	-0.456132804882947	0.324164936719514	-1.40710099463231	0.159397443233246	0.508537701571021	over_vs_normal	FALSE	38.7440738587663	16.0294951724307	19.9962460085946	9.19552486697151
hsa-miR-1184-5p:Novel	5.72986458960695	-0.550657824255665	0.417464183726066	-1.31905405474736	0.18715104180423	0.544439394339579	over_vs_normal	FALSE	7.92073955806126	2.72035984757197	2.31942343968758	1.47838833097392
hsa-miR-1185-3p	0.705112761138651	0.598588352540854	0.561351681862098	1.06633394337617	0.28627271070875	NA	over_vs_normal	NA	0.606508953887937	0.983331559062965	0	0.137942038942478
hsa-miR-1185-5p	0.78348026198424	0.468829813840424	0.568874187391303	0.82413620486165	0.409862170511688	NA	over_vs_normal	NA	0.713493340496841	0.979870057242043	0	0
hsa-miR-1193	3.6327212203163	0.18520128376775	0.259409156056276	0.713935030603053	0.475267354666413	0.781467270913943	over_vs_normal	FALSE	4.0427880206492	2.99984694375532	2.63958349813433	1.7392502115389
hsa-miR-1193-3p:Novel	17.8939231253254	-1.10633528225247	0.454587924127952	-2.433710231909	0.0149449538502953	0.187713179445765	over_vs_normal	FALSE	18.3710145632767	11.3095767602417	10.6084723278051	5.07388801253134
hsa-miR-1197	3.4456623073134	-0.0455080638001524	0.409268460386782	-0.111193674091438	0.911462767870263	0.969044078544411	over_vs_normal	FALSE	3.51905201686124	3.5670162329801	1.46564192631315	1.0475235116329
hsa-miR-1197-5p:Novel	2.14595880509972	1.10913044705002	0.502457255863515	2.2074125392893	0.0272852511337349	0.24568537817389	over_vs_normal	FALSE	1.55193230723138	3.19705640740328	0.87361872915729	0.746346537224952
hsa-miR-1199-3p	3.30334570892155	0.525888599036926	0.38817966102355	1.35475567589055	0.175495412746061	0.531505300212839	over_vs_normal	FALSE	3.58343022805754	3.63251619670574	2.46817935461582	1.3134243050729
hsa-miR-1199-5p	4.28607888581	0.00211819580178835	0.434618446914576	0.00487369051365802	0.996111372979362	0.997415860280351	over_vs_normal	FALSE	4.30622104043204	4.63767880949972	2.10403961048936	1.27119600243971
hsa-miR-1200	4.59961267324559	0.194491982367851	0.510167392789186	0.381231699863304	0.703031328951741	0.905972430827244	over_vs_normal	FALSE	5.48781996855975	3.43244074972014	1.93875973120034	2.17945890607552
hsa-miR-1200-3p:Novel	6.31220163987614	0.824803666290925	0.403524210097534	2.04400044818021	0.0409535028730724	0.286812410693571	over_vs_normal	FALSE	5.02381927783878	8.91591824135624	3.1901808481575	3.49874126464749
hsa-miR-1202	29.2336525765526	-0.197174685674362	0.338259897045816	-0.582908844342418	0.559954666429348	0.826793344132494	over_vs_normal	FALSE	30.4140674708769	26.1048828125441	19.2196120414604	9.63797900485324
hsa-miR-1202-3p:Novel	25.8457448524255	-0.34270003909849	0.386597772008932	-0.886451148742191	0.375374467320319	0.718287849150197	over_vs_normal	FALSE	73.3008561998426	20.8379483435667	13.4578751303265	10.8397942208525
hsa-miR-1203	237.020745291066	0.246699758169101	0.429819208088402	0.573961687906608	0.565993727297607	0.830148325345333	over_vs_normal	FALSE	181.030794148068	361.985603262054	92.3489910517941	74.1856726002035
hsa-miR-1203-3p:Novel	1.71202015082112	0.289411938744931	0.494868095432487	0.584826424285852	0.558664434768821	0.825886300155755	over_vs_normal	FALSE	1.73922581919791	1.35990225110308	0.946163801018295	0.58278717871006
hsa-miR-1204	13.1003438232833	-0.311088126687766	0.527287519739565	-0.58997817138061	0.555205284083859	0.823962862749205	over_vs_normal	FALSE	13.4366691427353	11.8680333704505	4.12373701797744	3.33719548325301
hsa-miR-1204-3p:Novel	1.73419994747914	-0.699800395429145	0.532178010730694	-1.31497427800202	0.188518547290482	0.545492440629157	over_vs_normal	FALSE	1.91283168375698	0.813610260754215	0.877687508499552	0.287535275876424
hsa-miR-1205	1.07658325870861	1.37383625745876	0.585554649996944	2.34621355575595	0.0189652375638059	NA	over_vs_normal	NA	0.55672570231029	2.30581374724777	0	0.346295134676333
hsa-miR-1205-3p:Novel	1.80224647939371	0.977504466665371	0.426913282598058	2.2897026316834	0.0220385607587623	0.229899180070393	over_vs_normal	FALSE	1.54358743471526	2.38594338007255	0.666073305912009	1.25402953239381
hsa-miR-1206	0.19077757406538	0.589326289843063	4.00820908180071	0.147029827490512	0.883108477228926	NA	over_vs_normal	NA	0.141325999512251	0.235974432938218	0	0
hsa-miR-1206-3p:Novel	1.49055568276908	-0.298217027886232	0.513781598372181	-0.580435400627572	0.561621038158855	NA	over_vs_normal	NA	1.63626024862954	1.18402634432232	0.617044838653955	0.210490282203767
hsa-miR-1207-3p	0.229447325070778	0.12791962006494	1.13183637995515	0.113019533857013	0.910015068658951	NA	over_vs_normal	NA	0.23256351134335	0.185266419959697	0	0
hsa-miR-1207-5p	4.1705153947965	0.184473468418107	0.266694707727909	0.691702771268759	0.489124006290259	0.789276906969542	over_vs_normal	FALSE	4.89588926805312	3.86307270019886	2.66429322364804	3.73601957739238
hsa-miR-1208	2.79760988385215	0.998023226319146	0.421562616265331	2.36743768970964	0.017911735881326	0.20470555292944	over_vs_normal	FALSE	2.50669812214412	4.28139925158594	1.50910842391151	1.35542160409477
hsa-miR-1208-3p:Novel	9.36819580867003	-0.0406527048149002	0.321937368085184	-0.12627519774015	0.899514088421764	0.966209255534034	over_vs_normal	FALSE	8.96250931624699	9.05036956516453	5.5103997506171	6.68136434460025
hsa-miR-12113	0.791135781209611	0.257570498263998	0.51305314438452	0.502034732820887	0.615643089241269	NA	over_vs_normal	NA	0.75703904660956	0.846690447369225	0	0.428388347947916
hsa-miR-12113-3p:Novel	2.07747713794111	0.520827506550209	0.429125134843595	1.21369610927134	0.224863790654308	0.580293653301439	over_vs_normal	FALSE	2.23051513421372	1.70233750539673	0.839633231189878	1.03708456986423
hsa-miR-12114	2.21511740026715	1.42134499641163	0.500230139069482	2.84138216672748	0.00449184481157166	0.107391232276656	over_vs_normal	FALSE	1.02125508275893	4.84204750029213	0.611970817094919	0.789438884085295
hsa-miR-12114-3p:Novel	17.3916394667774	-0.0330706614996906	0.422710429173225	-0.0782347896274364	0.937641288694295	0.976123063305372	over_vs_normal	FALSE	19.0398332829476	17.7319374492752	1.95418923508419	2.51406675740117
hsa-miR-12115	2.03150538582643	0.0819437251790395	0.461791747101394	0.177447357371347	0.859157011676675	0.952973512187752	over_vs_normal	FALSE	2.12250199968032	1.97187536276744	1.276072339263	0.203821964866417
hsa-miR-12115-3p:Novel	7.51758208133325	0.103930603463944	0.36786847081245	0.282521095744927	0.777543973082171	0.932694039221981	over_vs_normal	FALSE	8.28306528663398	7.94816666792732	2.99788147280563	2.50682461228475
hsa-miR-12116	3.30355036982606	-0.359793586035608	0.373268361083399	-0.963900570065245	0.335095778030587	0.685348297250364	over_vs_normal	FALSE	3.80983625508185	2.1425208043747	2.42370466479807	2.05883870424547
hsa-miR-12116-3p:Novel	2.45631714781778	-0.415762069584789	0.374406709422279	-1.11045571332395	0.266802701840937	0.615386005295771	over_vs_normal	FALSE	2.78920823828347	1.94575616265559	1.94842152919231	1.30098635523938
