ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-let-7f-2-3p	0	0.50162035227757	1.15487638077486	1.02763698583535	0	0	0	0	-0.0337605180671459	0.956705719976252	NA	normal_vs_overweight	NA	male
hsa-let-7f-5p	0	2.04465940811712	2.98040711584751	2.04346955335465	0	0.892882534521466	1.03866213553581	0	-0.0522189590054664	0.901316916469636	NA	normal_vs_overweight	NA	male
hsa-let-7g-3p	1.86947439790353	6.50773050546919	4.0070619328929	2.04594210080063	1.86947439790353	1.13348508978728	1.33040469776244	0	0.385817707229363	0.312913290899397	NA	normal_vs_overweight	NA	male
hsa-let-7g-5p	18.3579210598856	25.0058245842644	233.932818342399	20.3799270833892	18.3579210598856	8.27236105178572	7.0054170938392	5.72102087253278	0.479009595625506	0.259021311955018	0.588609327487526	normal_vs_overweight	FALSE	male
hsa-let-7i-3p	0.62315813263451	0.401698874299267	0.664404762566223	0.101899232427623	0.62315813263451	0	0	0	-0.595725317931552	0.457809458820186	NA	normal_vs_overweight	NA	male
hsa-let-7i-5p	44.3369073181278	34.9591056970868	192.374202651846	26.0027922564004	44.3369073181278	9.5891140396033	6.26905155772925	12.5041108736859	0.745814135629385	0.0596604934975852	0.309852512778514	normal_vs_overweight	FALSE	male
hsa-miR-1-2-5p:Novel	0.62315813263451	10.4257665260386	5.0155479533444	11.6928798354919	0.62315813263451	4.80247758814198	2.5125875303072	3.88704535189924	1.10337420343693	0.00107481351867136	NA	normal_vs_overweight	NA	male
hsa-miR-1-3p	0.62315813263451	2.23436718556901	2.26555968928961	2.7698031629129	0.62315813263451	1.23071605515509	1.74760027321737	1.72534358441331	-0.138374105454131	0.676061323914495	NA	normal_vs_overweight	NA	male
hsa-miR-1-5p	12.6063302594326	18.8485873198169	14.5562850807012	13.7283020047258	12.6063302594326	9.18848501286275	4.95712893976191	7.79708123420373	0.38336007913799	0.261376003607381	0.588658557836204	normal_vs_overweight	FALSE	male
hsa-miR-100-3p	0.62315813263451	0.27825634892461	0.412582894303635	0	0.62315813263451	0	0	0	-0.357324858903687	0.74001588499032	NA	normal_vs_overweight	NA	male
hsa-miR-100-5p	3.73894879580706	5.41026517392024	6.99709866926616	1.81370613458659	3.73894879580706	0.531477963573892	0.862097276073927	1.06565167862664	-0.418302986708086	0.49943590502118	NA	normal_vs_overweight	NA	male
hsa-miR-101-2-5p	0	0.81748715531363	2.185926195638	1.34815877220306	0	0.261822912338501	0.319165128756662	0	-0.69415475076465	0.132799110753521	NA	normal_vs_overweight	NA	male
hsa-miR-101-3p	0	2.70368094089088	5.1060078254703	3.72101333592914	0	2.21519539116137	2.37222686804661	2.76667398761877	-0.757284771057049	0.0262412224249511	NA	normal_vs_overweight	NA	male
hsa-miR-101-5p	1.86947439790353	3.45781843383221	17.862357979639	2.0739142246097	1.86947439790353	2.1906985372245	1.88666946534056	1.11386874774339	-0.449281631234838	0.231600915285874	NA	normal_vs_overweight	NA	male
hsa-miR-10226	8.86738146362557	4.13866838802599	3.11651350741	3.25031764664479	8.86738146362557	1.92991208891372	1.00249258039659	3.82013137316294	0.00554173945236324	0.988908316524145	NA	normal_vs_overweight	NA	male
hsa-miR-10226-3p:Novel	38.1558136974476	11.9912226194046	8.73984442718568	16.0645132331375	38.1558136974476	7.60697858739228	5.96589178511495	11.9111824920811	0.282204450810478	0.339343887441185	NA	normal_vs_overweight	NA	male
hsa-miR-10392-3p	2.49263253053804	2.37735231065996	0.872144648967829	0.979525348047804	2.49263253053804	0.77265447881701	0.238306397653711	0	0.771828484309377	0.105883248201562	NA	normal_vs_overweight	NA	male
hsa-miR-10392-5p	152.480087183048	147.768319493853	188.477227145586	231.535761382336	152.480087183048	118.468856335194	112.208416346532	121.599149176372	-0.435484263724341	0.0724878390947077	0.334531500194359	normal_vs_overweight	FALSE	male
hsa-miR-10393-3p	0	0.447114777524411	0.239042033515724	0.14737149087563	0	0	0	0	-0.107637494546465	0.926822495474955	NA	normal_vs_overweight	NA	male
hsa-miR-10393-5p	0	0.33756162707912	0.0338143822032949	0.0736857454378152	0	0	0	0	0.0686537946616147	0.984448038257382	NA	normal_vs_overweight	NA	male
hsa-miR-10394-3p	1.86947439790353	2.40309528831	2.60148127258595	1.6597330417279	1.86947439790353	1.08820968837397	0.449433931778778	1.09899574056894	0.116223239223168	0.791432793821168	NA	normal_vs_overweight	NA	male
hsa-miR-10394-5p	17.1116047946166	1.21271747769165	0.477143884276164	0.3565383763069	17.1116047946166	0	0	0	-0.300610466281292	0.638151283727985	NA	normal_vs_overweight	NA	male
hsa-miR-10395-3p	2.49263253053804	1.25692117793293	1.4773984941986	0.307534137423614	2.49263253053804	0	0.289272943539239	0	-0.118767058278002	0.854836034087998	NA	normal_vs_overweight	NA	male
hsa-miR-10395-5p	2.49263253053804	4.24704591359155	3.29856225032611	1.88600195370375	2.49263253053804	1.93294895435115	1.91988360254175	1.36760379999501	0.119272148732445	0.739897078782577	NA	normal_vs_overweight	NA	male
hsa-miR-10396a-3p	10.1136977288946	1.27656479883269	1.07712113944409	1.06597341611976	10.1136977288946	0.994229627325316	0.418834068552506	0.858107637856897	0.181822226382107	0.606338209596258	NA	normal_vs_overweight	NA	male
hsa-miR-10396a-5p	4.36210692844157	5.67922147090796	4.41930542367052	7.22710107192021	4.36210692844157	3.00913122970832	2.62181369587797	4.75208367487485	0.341480196043488	0.320786090369872	NA	normal_vs_overweight	NA	male
hsa-miR-10396b-3p	0.62315813263451	1.31918420835858	0.874889328821668	1.55131578484224	0.62315813263451	0.932457959248514	0.401722795473371	0.509496162138115	0.492763710485681	0.195455315357193	NA	normal_vs_overweight	NA	male
hsa-miR-10396b-5p	1.86947439790353	4.60566404702481	3.2557925196971	5.3417632498374	1.86947439790353	1.94929306763238	1.46423295821239	2.58915564645823	0.452635315541745	0.266257779544525	NA	normal_vs_overweight	NA	male
hsa-miR-10397-3p	41.5579395741049	21.2204737938222	19.6618100961915	26.197789805306	41.5579395741049	16.0597729888423	14.9835479387111	26.0783502936042	0.127408992219585	0.623860100084284	0.825217930895069	normal_vs_overweight	FALSE	male
hsa-miR-10397-5p	1.86947439790353	3.13229122507102	1.11853863443782	3.86504421341309	1.86947439790353	1.1263597208831	0.52329559278618	0.494623154963669	0.608285133215824	0.191952625519932	NA	normal_vs_overweight	NA	male
hsa-miR-10398-3p	0	1.61724133935146	2.29401558536093	0.885945458489015	0	0.892153276656547	1.32520268365151	0	-0.485146969280453	0.195186379278838	NA	normal_vs_overweight	NA	male
hsa-miR-10398-5p	2.49263253053804	0.604196326394368	0.387244604310805	0.407679819883356	2.49263253053804	0	0	0	-0.0864116063760639	0.883038779504978	NA	normal_vs_overweight	NA	male
hsa-miR-10399-3p	0	0.231675230114806	0.530124131135034	0	0	0	0	0	-0.64812623096814	0.504252549671212	NA	normal_vs_overweight	NA	male
hsa-miR-10399-5p	0	0.347578486617066	2.68793203677817	0.221057236313446	0	0	0	0	-0.604518165995365	0.530034498948341	NA	normal_vs_overweight	NA	male
hsa-miR-103a-1-5p	0	0.544695527641132	2.02103680866645	0.936433555633687	0	0	0	0	-0.831046279062415	0.227575353361304	NA	normal_vs_overweight	NA	male
hsa-miR-103a-2-5p	0	0.457055665494189	0.257839041310681	0.462008616747865	0	0	0	0	0.0380447251669799	0.96246772183486	NA	normal_vs_overweight	NA	male
hsa-miR-103a-3p	0.62315813263451	1.98878211714153	3.88568243794392	2.2437796275068	0.62315813263451	1.42451561834812	1.62342883883187	1.71621527571379	-0.643125731654771	0.0680890146486872	NA	normal_vs_overweight	NA	male
hsa-miR-103b-3p:Novel	10.7368558615291	2.18539636273782	10.9896832820338	1.7153137977749	10.7368558615291	0.81155198962457	0.698837633898257	1.00411931710178	0.0524669829566847	0.914303540502448	NA	normal_vs_overweight	NA	male
hsa-miR-103b-5p	0	0.264533737725888	0.117331450606311	0.0736857454378152	0	0	0	0	-0.0135841716100805	0.993268479645021	NA	normal_vs_overweight	NA	male
hsa-miR-10400-3p	4.36210692844157	2.29521825661573	2.55814522661451	7.15880924122801	4.36210692844157	1.35949306172624	1.32520268365151	1.43408040581572	0.0581168415279737	0.881625365763458	NA	normal_vs_overweight	NA	male
hsa-miR-10400-5p	127.259131153931	82.163571936191	73.8229574097451	115.178730878288	127.259131153931	33.4725167604335	41.7570168087292	77.700950722623	-0.133210842127564	0.700353465651079	0.868463451644654	normal_vs_overweight	FALSE	male
hsa-miR-10401-3p	8.86738146362557	1.15274562317263	0.460562161521043	0.160162646547983	8.86738146362557	0.276213504731356	0	0	0.389808667943654	0.462039852722007	NA	normal_vs_overweight	NA	male
hsa-miR-10401-5p	33.027381029629	112.512508658516	75.300393676675	61.164268943711	33.027381029629	56.0254464990628	35.1023170206744	36.2970406121599	0.241091996948773	0.475137139429198	0.733926431057301	normal_vs_overweight	FALSE	male
hsa-miR-105-3p	2.49263253053804	16.0910551613189	4.63553670212445	5.9516742896546	2.49263253053804	4.43332668896709	2.89254435509099	3.62015734072704	0.687303946084004	0.0936600020406833	NA	normal_vs_overweight	NA	male
hsa-miR-105-5p	1.24631626526902	4.71011354847916	2.66965086868197	2.58723720223083	1.24631626526902	2.08713935428142	1.6905851693585	2.22773749548678	0.189168501566929	0.594203613497931	NA	normal_vs_overweight	NA	male
hsa-miR-10522-3p:Novel	3.11579066317255	13.1289225131749	13.0617586026737	44.010886273088	3.11579066317255	6.14515632206518	4.16372253343188	9.20831989666195	0.14644066556004	0.692942229381123	0.86673124489196	normal_vs_overweight	FALSE	male
hsa-miR-10522-5p	0.62315813263451	0.792244695081381	0.35210585429945	0.693745020731883	0.62315813263451	0.0813886734225932	0	0.494623154963669	0.519791090821241	0.280331577919962	NA	normal_vs_overweight	NA	male
hsa-miR-10523-3p:Novel	67.2505906188623	18.6568360722786	15.0644045575333	8.76426348522475	67.2505906188623	13.5101152899708	11.7443871719409	3.5378022526115	0.0937250732316663	0.741022505352656	0.895033997095457	normal_vs_overweight	FALSE	male
hsa-miR-10523-5p	1.86947439790353	2.6953559143545	2.85424098051504	0.980323001855494	1.86947439790353	1.31956081855947	1.48142946244737	0	0.0422340887890678	0.915201271038714	NA	normal_vs_overweight	NA	male
hsa-miR-10524-3p:Novel	0	6.7935842425199	1.14468229359874	1.47560245090277	0	0.826866729457921	0	0	1.10373216853272	0.0350238728677427	NA	normal_vs_overweight	NA	male
hsa-miR-10524-5p	0	5.76520344766931	0.641219238547375	0.602277119174875	0	0	0	0	1.10654443996716	0.106060022117342	NA	normal_vs_overweight	NA	male
hsa-miR-10525-3p	0.62315813263451	0.422417132495021	0.302422095644923	0.957213529126323	0.62315813263451	0	0	0.348611475718782	-0.326223150500758	0.638965859623879	NA	normal_vs_overweight	NA	male
hsa-miR-10525-5p:Novel	0	0.184825287507846	0.407674101877358	0.957213529126323	0	0	0	0.348611475718782	-0.609540326797579	0.466200769013268	NA	normal_vs_overweight	NA	male
hsa-miR-10526-3p	6.85473945897961	4.82471257123185	3.36152329402383	5.09053359682421	6.85473945897961	3.24365427197923	2.8106314674809	5.00299914843492	0.448798460754488	0.132074544273071	NA	normal_vs_overweight	NA	male
hsa-miR-10526-5p:Novel	6.85473945897961	4.52304663348173	3.20132832830518	4.93037095027623	6.85473945897961	2.78318611296704	2.53805552254651	5.00299914843492	0.421046593903951	0.168828874181819	NA	normal_vs_overweight	NA	male
hsa-miR-10527-3p:Novel	10.1136977288946	10.6058611267951	10.4333883361942	14.7576916145754	10.1136977288946	7.67506483637264	5.59189416119131	6.17291158906549	0.331084013769751	0.291625293911882	NA	normal_vs_overweight	NA	male
hsa-miR-10527-5p	1.86947439790353	9.51213396620539	9.76886225277079	14.0914920906916	1.86947439790353	6.0960141718721	4.15046168867264	5.4909266453408	0.343514301505172	0.313292037522404	NA	normal_vs_overweight	NA	male
hsa-miR-106a-3p	0	0.970920635019651	0.757522542599612	3.24217279926387	0	0	0	0	0.189808780743983	0.848390751008267	NA	normal_vs_overweight	NA	male
hsa-miR-106a-5p	1.24631626526902	1.24725803923456	0.462895764816512	0.860367344161982	1.24631626526902	0	0	0	0.596291947606562	0.325641514188482	NA	normal_vs_overweight	NA	male
hsa-miR-106b-3p	0.62315813263451	0.9479270987004	4.4449739749627	0.438210696567143	0.62315813263451	0	0.367404765379146	0	-0.570745967281053	0.273750592182914	NA	normal_vs_overweight	NA	male
hsa-miR-106b-5p	49.2294924781263	31.514336786707	35.7318837759401	9.57465479085209	49.2294924781263	3.83761354173372	12.8647906338496	4.12965350286515	-0.866252741952513	0.00982854082724953	0.142212968296325	normal_vs_overweight	FALSE	male
hsa-miR-107	29.7179350540493	10.0341038100881	12.9643051015463	3.7145914784737	29.7179350540493	4.08221361263446	6.65361628271966	1.91377666160073	-0.199289590877401	0.598834876523112	NA	normal_vs_overweight	NA	male
hsa-miR-107-5p:Novel	1.86947439790353	1.61128741454586	1.71410741751065	0.696742838105326	1.86947439790353	0.282852910865735	0	0	-0.0418274057547453	0.942217527804244	NA	normal_vs_overweight	NA	male
hsa-miR-10a-3p	4.36210692844157	2.03759700822768	1.83496253841114	1.09301629905299	4.36210692844157	1.12851874895443	0.840321008822228	0.348611475718782	-0.0278859790402384	0.946998110353148	NA	normal_vs_overweight	NA	male
hsa-miR-10a-5p	8.86738146362557	11.448003141867	69.8588047770355	9.65279165879607	8.86738146362557	6.20653915821764	3.2972942945645	5.4909266453408	0.359957934002744	0.356869505090005	0.659906014238552	normal_vs_overweight	FALSE	male
hsa-miR-10b-3p	14.4758046573362	3.20019605395185	4.03575805589994	2.69658601026767	14.4758046573362	1.27648961375289	1.87729458510177	0.348611475718782	-0.296645936424858	0.417633407592327	NA	normal_vs_overweight	NA	male
hsa-miR-10b-5p	16.4884466619821	10.3201967738774	58.325520322727	8.20240738997178	16.4884466619821	3.54107418807743	3.42609004264827	4.98541446606507	-0.82738499923903	0.0752584672651868	0.334531500194359	normal_vs_overweight	FALSE	male
hsa-miR-11181-3p	0.62315813263451	1.5745558921071	2.20798202383845	2.80044908279394	0.62315813263451	1.0006144944952	0.54204880091189	2.09453249149457	0.0261963594201088	0.952066938853072	NA	normal_vs_overweight	NA	male
hsa-miR-11181-5p	0	0.173260587858146	0.196802987350189	0.249270723303253	0	0	0	0	-0.419716378270702	0.771239215873087	NA	normal_vs_overweight	NA	male
hsa-miR-11399	1.86947439790353	5.92883715824591	6.48994514849012	6.81445756464186	1.86947439790353	4.0154081042592	2.95243340366303	3.52185411344347	0.0887743503775196	0.777708848504254	NA	normal_vs_overweight	NA	male
hsa-miR-11399-3p:Novel	84.5053630202214	187.986641358928	157.135717712477	314.209908378708	84.5053630202214	155.392117509301	119.10920143889	232.724742457211	0.138816829571471	0.508903953971371	0.770055982665127	normal_vs_overweight	FALSE	male
hsa-miR-11400	1.24631626526902	2.08896848569751	2.45829817108444	1.81576598994924	1.24631626526902	0.802399592023335	1.53253241699457	1.52890293727867	-0.472710097892717	0.20760018622404	NA	normal_vs_overweight	NA	male
hsa-miR-11400-3p:Novel	14.9557951832282	6.97147494245687	4.75899774709605	1.99325786059058	14.9557951832282	3.11855645243695	1.57940511667433	1.414692817176	-0.267529246493737	0.506684780578512	NA	normal_vs_overweight	NA	male
hsa-miR-11401	1.24631626526902	1.58902371852006	1.39711637264607	2.32396824239192	1.24631626526902	0.955354357768865	0.690649393550031	1.66138780605154	0.414879225505965	0.237927173835995	NA	normal_vs_overweight	NA	male
hsa-miR-11401-3p:Novel	4.98526506107608	5.51858190725614	12.3606870691587	2.56334399795345	4.98526506107608	3.99146514585711	2.14450396243187	2.2545795983669	-0.18078579735791	0.650751294458449	NA	normal_vs_overweight	NA	male
hsa-miR-1178-3p	1.24631626526902	0.416495756398833	0.121878233818207	0.200823863420357	1.24631626526902	0	0	0	0.571491742974712	0.503360888790958	NA	normal_vs_overweight	NA	male
hsa-miR-1178-5p	3.11579066317255	1.1797761267173	0.76588595101771	0.438151022332833	3.11579066317255	0	0	0	0.237015340795103	0.64956280354488	NA	normal_vs_overweight	NA	male
hsa-miR-1179	0.62315813263451	1.99284949229601	1.29488358687011	1.67449962394114	0.62315813263451	0.616123618052796	0.56580019779531	1.414692817176	0.130763986276901	0.762546864515689	NA	normal_vs_overweight	NA	male
hsa-miR-1179-3p:Novel	4.98526506107608	8.89446771593948	8.85779394031881	4.23337702593938	4.98526506107608	5.33370693194859	5.20563416710939	1.9988184884804	-0.169023565428883	0.561432880189198	NA	normal_vs_overweight	NA	male
hsa-miR-1180-3p	11.2168463874212	4.60702702356221	5.06055640736897	1.87175131481631	11.2168463874212	2.38526512509646	2.53268513144003	0	-0.103609457974832	0.791645886672807	NA	normal_vs_overweight	NA	male
hsa-miR-1180-5p	0	1.64301022054503	0.861792323260453	3.9302989898486	0	0.482008819115072	0	0.736857454378152	0.250869666751236	0.646344281631832	NA	normal_vs_overweight	NA	male
hsa-miR-1181	0.62315813263451	11.4158836770774	4.72441431389716	4.93372530135207	0.62315813263451	5.61735262798268	2.37818352018907	3.34160624323017	0.738259302660359	0.037772116627559	NA	normal_vs_overweight	NA	male
hsa-miR-1181-3p:Novel	121.221205139993	135.153857934692	74.8131708135764	167.170608507463	121.221205139993	92.9619586747422	58.0844017473269	108.77211810743	0.481086959200279	0.0318131463804925	0.247583398270844	normal_vs_overweight	FALSE	male
hsa-miR-1182	27.4189578359185	11.6387709225816	12.4051793562008	8.6691572756621	27.4189578359185	7.62821307000083	8.1500783866818	7.11137760470137	-0.0457825671384149	0.852457380438595	0.931772677856826	normal_vs_overweight	FALSE	male
hsa-miR-1182-5p:Novel	22.5768603815848	8.65594715860503	7.35623394024819	7.16810512041953	22.5768603815848	4.71339346982088	5.85385787265782	4.28191908333974	-0.0245254723316017	0.936663982981261	NA	normal_vs_overweight	NA	male
hsa-miR-1183	4.98526506107608	3.38506046577016	3.74647644062766	1.69830082015658	4.98526506107608	2.91074742166503	2.29061188839775	1.62175330311096	-0.16088234884438	0.57229213681707	NA	normal_vs_overweight	NA	male
hsa-miR-1183-5p:Novel	36.286339299544	8.19380015905888	9.19648792195662	9.67728155410382	36.286339299544	5.69806247339248	5.1686778733696	5.45289865001756	-0.298723033764732	0.25686588303931	NA	normal_vs_overweight	NA	male
hsa-miR-1184	17.4484277137663	38.0196973692335	33.2012629141553	23.6035656836948	17.4484277137663	14.5423218672725	19.5545530997184	14.6487138406504	-0.106219826672064	0.646606466038139	0.838526813465298	normal_vs_overweight	FALSE	male
hsa-miR-1184-5p:Novel	3.73894879580706	4.29530439951143	3.96959389070365	2.20588453533657	3.73894879580706	3.80696723266481	3.0323761468706	1.21825217004136	0.0656429360334932	0.802270429913461	NA	normal_vs_overweight	NA	male
hsa-miR-1185-3p	0	1.14702507298028	0.966255024867	2.59023035428301	0	0	0	0	0.751550267218835	0.190479620937537	NA	normal_vs_overweight	NA	male
hsa-miR-1185-5p	0	1.08319060870751	0.934350882958084	3.41052828409374	0	0	0	0.800813232739917	0.529298586788463	0.313413578438294	NA	normal_vs_overweight	NA	male
hsa-miR-1193	9.97053012215217	4.73571403756747	4.5660200544082	2.55518639421978	9.97053012215217	3.1979712104039	2.85237425143131	0.604372585605275	0.167347886434114	0.522007982641139	NA	normal_vs_overweight	NA	male
hsa-miR-1193-3p:Novel	10.5936882547867	15.8088350484666	13.6713684912188	10.509859095137	10.5936882547867	9.29807721172057	6.02572763588221	9.27407950335407	0.00238304503248769	0.994553206687832	0.994946645858258	normal_vs_overweight	FALSE	male
hsa-miR-1197	23.0568509074769	6.15269530407046	4.47424801125241	3.67711711459265	23.0568509074769	2.21074707859423	1.37610143887648	1.11386874774339	0.597652536539101	0.0475128059790156	NA	normal_vs_overweight	NA	male
hsa-miR-1197-5p:Novel	0	4.3203131683271	2.96295562273323	2.80276577424618	0	1.42514769578283	1.67631537647959	1.21825217004136	0.0123566472219125	0.978559486061162	NA	normal_vs_overweight	NA	male
hsa-miR-1199-3p	4.98526506107608	4.63054706524224	4.96833082952459	7.0068385239374	4.98526506107608	3.01143434375978	4.11451368833662	2.2988494169174	-0.318741444669853	0.234378463621062	NA	normal_vs_overweight	NA	male
hsa-miR-1199-5p	0	3.28319083119652	3.60263734619077	2.17110503672127	0	1.98717393539627	1.57493366627007	2.00823863420357	-0.226055003217914	0.537385022639563	NA	normal_vs_overweight	NA	male
hsa-miR-1200	0.62315813263451	6.16684303068163	3.0481511310449	5.15560095231195	0.62315813263451	3.39724134974732	1.92311298338259	2.80236406674316	0.215130091633004	0.540488422365568	NA	normal_vs_overweight	NA	male
hsa-miR-1200-3p:Novel	9.97053012215217	9.25235225128234	8.49364294497839	4.02954923255654	9.97053012215217	5.44754006317178	5.47960224921822	0.800813232739917	-0.124015139505666	0.705068843835454	NA	normal_vs_overweight	NA	male
hsa-miR-1202	24.4463347794883	30.4098708009193	32.6112565624445	54.7748750750674	24.4463347794883	16.0276409742315	21.529900274112	6.69563343581209	-0.125996878761415	0.713181214880706	0.871802554052449	normal_vs_overweight	FALSE	male
hsa-miR-1202-3p:Novel	34.0800419824908	25.176878065233	28.3527473191585	34.1907412679843	34.0800419824908	14.0217526077167	9.76203341464152	17.7676596791373	-0.169302313694137	0.567765887510954	0.801534869609974	normal_vs_overweight	FALSE	male
hsa-miR-1203	108.572682685147	253.478515185454	238.219161955278	50.443904589882	108.572682685147	95.2668303832209	111.578104508083	35.9981855892201	-0.245185947936275	0.438436574134928	0.717901919311002	normal_vs_overweight	FALSE	male
hsa-miR-1203-3p:Novel	1.86947439790353	1.81205372659193	6.58323365154733	1.55462473408009	1.86947439790353	1.08875212836655	0.970006975153762	1.11386874774339	-1.10929621786604	0.0119684198986754	NA	normal_vs_overweight	NA	male
hsa-miR-1204	16.3452790552397	21.9135330722833	20.2001619476203	21.6423957113143	16.3452790552397	5.76527143713734	5.32712297685938	3.82267616076629	0.122700652736074	0.787858593668568	0.91331511277381	normal_vs_overweight	FALSE	male
hsa-miR-1204-3p:Novel	0	1.55764570227581	1.2249520241595	2.50077317600292	0	0.862333913974711	0.440914137156636	1.59361889553261	0.301132597325594	0.448899897875716	NA	normal_vs_overweight	NA	male
hsa-miR-1205	1.86947439790353	1.02737333342633	1.32598714411555	1.14727756158568	1.86947439790353	0.377704894864328	0.345708494075215	0	0.000130458391896737	0.999769210022453	NA	normal_vs_overweight	NA	male
hsa-miR-1205-3p:Novel	1.86947439790353	1.88371278476801	1.57804170377097	2.1663761938976	1.86947439790353	1.33043430535533	0.983523485876644	1.6864692613649	0.254566366876986	0.432076714473545	NA	normal_vs_overweight	NA	male
hsa-miR-1206	0	0.0868645874168064	0.141100391759082	0.233848391985799	0	0	0	0	-0.307999608702442	0.891509238581972	NA	normal_vs_overweight	NA	male
hsa-miR-1206-3p:Novel	0	1.02024289318644	1.07523803857576	0.341931753434501	0	0.53983535883945	0.0908959435650516	0	-0.415637636908397	0.391758319156415	NA	normal_vs_overweight	NA	male
hsa-miR-1207-3p	0	0.4119930378176	0.0986205840765704	0.213130335725328	0	0	0	0	1.00827032795101	0.33918289400859	NA	normal_vs_overweight	NA	male
hsa-miR-1207-5p	4.36210692844157	5.13994628154912	6.08719136366334	3.7038023774735	4.36210692844157	4.21756919931545	4.05696979990786	2.28468269763092	0.0040566039071491	0.987379534981228	NA	normal_vs_overweight	NA	male
hsa-miR-1208	0.62315813263451	3.10383004123036	4.43476463835213	2.24165943581057	0.62315813263451	2.10159831713298	2.41925044568499	1.72610376430549	-0.134457093411423	0.676646862086701	NA	normal_vs_overweight	NA	male
hsa-miR-1208-3p:Novel	16.9684371878742	8.16409804953325	10.3531991445669	12.6009057549183	16.9684371878742	6.3997228068259	7.40233001560736	10.2271095418862	-0.116518925348741	0.610999342726862	NA	normal_vs_overweight	NA	male
hsa-miR-12113	0.62315813263451	1.01895647093531	0.520836917393833	0.858621997888542	0.62315813263451	0.41393829834574	0	0.858107637856897	0.827255134600784	0.0682098829358513	NA	normal_vs_overweight	NA	male
hsa-miR-12113-3p:Novel	0.62315813263451	2.94103009491704	2.29969288523788	1.74987104141808	0.62315813263451	1.28625095885312	0.96320943292664	0	0.233846112737088	0.506777011412169	NA	normal_vs_overweight	NA	male
hsa-miR-12114	1.86947439790353	3.81590733592047	3.2832870692028	9.02098513551962	1.86947439790353	0.957828691430791	1.30465863342121	0.509496162138115	0.147944770949964	0.756270544082586	NA	normal_vs_overweight	NA	male
hsa-miR-12114-3p:Novel	10.5936882547867	32.0347134081295	45.2088050008859	11.3196218337061	10.5936882547867	2.05828031405707	2.79525714542872	3.07681987221896	-0.0184552104874675	0.957953738018663	0.973819998838623	normal_vs_overweight	FALSE	male
hsa-miR-12115	9.49053959626008	3.11395905504312	2.26604042477062	1.54637035083668	9.49053959626008	1.79001782066309	0.987901675020312	1.19184610640123	0.448475402561312	0.293800698974533	NA	normal_vs_overweight	NA	male
hsa-miR-12115-3p:Novel	26.7957997032839	11.8794518068766	8.15321409516173	3.52598590915744	26.7957997032839	4.76660405930393	5.96035545610624	0.613879584436087	0.444487427844743	0.0675305562255813	NA	normal_vs_overweight	NA	male
