miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-4770-5p:Novel	2.28479824158255	1.09014776619469	0.000241404797998643	0.038298606997291	Fo_Ne	70_117	FALSE	hsa-miR-486-3p	85.7773918023234	1.64848731240439	0.000159260174942028	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-221-5p	8.75673433265271	1.7300871461881	0.000457788326322791	0.0532178929350245	Cu_Fo	43_70	FALSE
hsa-miR-509-5p	9.88801525103297	0.843365862287637	0.000212676309741831	0.038298606997291	Fo_Ne	70_117	FALSE	hsa-miR-572	25.9646405935901	-0.925153893418671	0.000219671690411306	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-4330	25.6048921749141	1.17862486376979	0.000408828964532515	0.0532178929350245	Cu_Fo	43_70	FALSE
hsa-miR-6728-5p	262.965125353129	-0.885084966712341	0.00023694802725757	0.038298606997291	Fo_Ne	70_117	TRUE	hsa-miR-587	8.32235862888353	1.57545778526977	0.000279129557746866	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-137-3p	84.6478277046181	1.09211890523125	0.000502431596514292	0.0539147751644182	Cu_Fo	43_70	FALSE
hsa-miR-3164	9.66787169935125	-1.01947615957536	0.000343272088062111	0.0444199846587258	Fo_Ne	70_117	FALSE	hsa-miR-6500-3p	1.77822435998626	-1.24398178720067	0.000276997051658189	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-922-5p:Novel	68.5507713287897	0.640306300524039	0.000639510262059129	0.0637226296837489	Cu_Fo	43_70	FALSE
hsa-miR-4300	6.32373677776036	0.847500723862731	0.000388846415653109	0.0444199846587258	Fo_Ne	70_117	FALSE	hsa-miR-7106-3p	4.20879426512709	-1.08226281803821	0.00034871439001812	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-200a-3p	90.7500988776397	1.1810321615476	0.000745943619638135	0.0650484086028618	Cu_Fo	43_70	FALSE
hsa-miR-8059-3p:Novel	10.140672772498	-0.98435627017642	0.000351367085418502	0.0444199846587258	Fo_Ne	70_117	FALSE	hsa-miR-922-5p:Novel	68.5507713287897	0.608154483810948	0.000377037308814013	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-23c	86.5284005770014	-1.81382962645267	0.000746074937380493	0.0650484086028618	Cu_Fo	43_70	FALSE
hsa-miR-8075	37.0992007303024	-1.05379202673334	0.000388622243504702	0.0444199846587258	Fo_Ne	70_117	TRUE	hsa-miR-924-3p:Novel	9.4503986337116	-1.24261974249732	0.000367610434366075	0.0622749589366757	Cu_Ne	43_117	FALSE	hsa-miR-3159	11.7288910663473	1.12928888879488	0.000831396552778545	0.0682234230074159	Cu_Fo	43_70	FALSE
hsa-miR-1909-5p	2.88997513744053	-1.08927469124325	0.000449591347195455	0.0485059109029763	Fo_Ne	70_117	FALSE	hsa-miR-3612	11.9396260475358	-1.17125794396472	0.000440193862802904	0.0646120745761946	Cu_Ne	43_117	FALSE	hsa-miR-6072	6.48198463077324	0.828077663894995	0.00101047759638749	0.0771758610476742	Cu_Fo	43_70	FALSE
hsa-miR-7845-3p:Novel	30.4678681837956	-0.825640887387119	0.000499136011027386	0.0510169543902728	Fo_Ne	70_117	FALSE	hsa-miR-6724-5p	25.9422336444274	-0.868780574369659	0.000445115814701848	0.0646120745761946	Cu_Ne	43_117	FALSE	hsa-miR-7848-5p:Novel	15.3379336957412	0.951739294424617	0.00105114075978911	0.0771758610476742	Cu_Fo	43_70	FALSE
hsa-miR-224-5p	4.78006954807042	-1.34455176763421	0.000554918069953119	0.0538825445924479	Fo_Ne	70_117	FALSE	hsa-let-7d-5p	62.6685910720595	1.23149377662925	0.00054702075429402	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-4525-3p:Novel	13.0474913846988	1.21850225363647	0.00117189592170041	0.0817397405386034	Cu_Fo	43_70	FALSE
hsa-miR-2113	6.42185562187651	1.1567350519779	0.000621610204733723	0.0574841436948995	Fo_Ne	70_117	FALSE	hsa-miR-187-5p	6.03116034253589	-1.27350444042961	0.000576952369453998	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-5680	5.70848382166804	0.984575978262838	0.00125802744427003	0.0835689659407948	Cu_Fo	43_70	FALSE
hsa-miR-3972	23.7560324145204	-0.752262555241126	0.000702268676114551	0.061991171318839	Fo_Ne	70_117	FALSE	hsa-miR-4261-5p:Novel	7.22224492202299	-1.0857019323259	0.000483077410856854	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-6832-5p	19.2800415762668	1.05955435421233	0.00132751315649049	0.083644839815489	Cu_Fo	43_70	FALSE
hsa-miR-4454-3p:Novel	6.41967754502221	-0.979473005513305	0.000845110941182474	0.0656482179110546	Fo_Ne	70_117	FALSE	hsa-miR-4767-3p:Novel	12.9509044858816	0.817958344903441	0.000589957511520982	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-890-3p:Novel	21.6270985957193	1.28423552285396	0.00137909054892921	0.083644839815489	Cu_Fo	43_70	FALSE
hsa-miR-6737-5p	4.00061615015077	-0.874939801828259	0.00082894421027683	0.0656482179110546	Fo_Ne	70_117	FALSE	hsa-miR-573	2.80560854670182	1.10691088819556	0.000616732768130136	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-12136	90.8192455745591	0.761117308530332	0.0017137650806121	0.0930215969985616	Cu_Fo	43_70	FALSE
hsa-miR-9901-3p:Novel	71.8983062018035	-0.806626662283871	0.000805352014047704	0.0656482179110546	Fo_Ne	70_117	FALSE	hsa-miR-650-3p:Novel	20.3982555734833	-1.22761480669626	0.000625869989087005	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-183-5p	11.9240947088672	1.33749810304342	0.00176913998004801	0.0930215969985616	Cu_Fo	43_70	FALSE
hsa-miR-4725-3p	14.3713048513171	-1.04128104288855	0.00093263813847023	0.0696608948041995	Fo_Ne	70_117	FALSE	hsa-miR-6748-3p	7.12659878410311	-1.21371889276827	0.000564290096982446	0.0663903626885369	Cu_Ne	43_117	FALSE	hsa-miR-3615	9.90447431966709	0.825675423826844	0.00172984637104118	0.0930215969985616	Cu_Fo	43_70	FALSE
hsa-miR-587	8.32235862888353	1.26872647888095	0.000980715053514429	0.0705388382935193	Fo_Ne	70_117	FALSE	hsa-miR-6849-3p	2.72330664963148	-1.39414524724099	0.000662760748046943	0.0676997830782766	Cu_Ne	43_117	FALSE	hsa-miR-552-3p	4.68747693623998	1.18728813040825	0.00180041800642377	0.0930215969985616	Cu_Fo	43_70	FALSE
hsa-miR-1303	6.59464310650467	-1.25992952199234	0.00114830400625671	0.0786406699915437	Fo_Ne	70_117	FALSE	hsa-miR-12128	14.1294424587168	-0.734171716363449	0.000849919716335324	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-let-7c-5p	24.1345725633802	1.19030573319181	0.00205166202939873	0.0972282395256146	Cu_Fo	43_70	FALSE
hsa-miR-4330	25.6048921749141	-0.875750079670722	0.00117434574137733	0.0786406699915437	Fo_Ne	70_117	FALSE	hsa-miR-199a-5p	5.10870926274796	1.09500143672497	0.000825730955311701	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-106b-5p	25.7810400312431	1.14764388213555	0.00214716577609969	0.0972282395256146	Cu_Fo	43_70	FALSE
hsa-miR-3185-3p:Novel	24.6589771313098	0.774819055884746	0.00134903694544655	0.0873276582685736	Fo_Ne	70_117	FALSE	hsa-miR-3663-3p	8.8114033244682	0.957050778798068	0.000927167787248011	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-6780a-5p	9.26866564133865	0.93741965056755	0.0020134049801775	0.0972282395256146	Cu_Fo	43_70	FALSE
hsa-miR-425-3p	38.1168836869918	-0.789878700765141	0.00148741133459276	0.0894090610058363	Fo_Ne	70_117	FALSE	hsa-miR-3960	25.0654977730932	0.749364278348525	0.000908832414195444	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-7113-5p	396.384001156768	0.969232479627654	0.00216062754501366	0.0972282395256146	Cu_Fo	43_70	FALSE
hsa-miR-572	25.9646405935901	-0.694969562838211	0.00150440413889635	0.0894090610058363	Fo_Ne	70_117	FALSE	hsa-miR-4519-3p:Novel	9.11574045155926	1.30815753478327	0.000796829164843046	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-509-5p	9.88801525103297	-0.867641653163937	0.00241313956469553	0.102009990689402	Cu_Fo	43_70	FALSE
hsa-miR-640	2.4519731630158	-0.906875908091176	0.00151930948156158	0.0894090610058363	Fo_Ne	70_117	FALSE	hsa-miR-638	53.4623102167455	-1.12201378286447	0.000953340395616501	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-9902	8.71487186793202	1.09398290067125	0.00235505983114717	0.102009990689402	Cu_Fo	43_70	FALSE
hsa-miR-1231-3p:Novel	29.2950460369017	-0.701165224295581	0.00177150981838278	0.0982934876371244	Fo_Ne	70_117	FALSE	hsa-miR-7974	1.56525625560123	-1.16088404344877	0.000952159999686877	0.0773327297385385	Cu_Ne	43_117	FALSE	hsa-miR-6073-5p:Novel	4.96402193534869	1.04439943192473	0.00269303729413159	0.110493736038634	Cu_Fo	43_70	FALSE
hsa-miR-6074-5p:Novel	8.14134467281562	-0.682999546372942	0.00174336622408498	0.0982934876371244	Fo_Ne	70_117	FALSE	hsa-miR-3123-5p:Novel	2.52456223362656	-1.40775078604214	0.00106809764849342	0.0805865073184212	Cu_Ne	43_117	FALSE	hsa-miR-324-3p	32.2894560320622	1.25016820460325	0.00292836953017759	0.113663442860514	Cu_Fo	43_70	FALSE
hsa-miR-5572-5p:Novel	12.37256493817	-0.679332311652131	0.00182932876872617	0.0986821241351731	Fo_Ne	70_117	FALSE	hsa-miR-4308-5p:Novel	1.35402434476881	1.1285640717959	0.00107068727284134	0.0805865073184212	Cu_Ne	43_117	FALSE	hsa-miR-4472	18.9240650765535	0.638380540860525	0.00293325013833585	0.113663442860514	Cu_Fo	43_70	FALSE
hsa-miR-1321-5p:Novel	2.79138993381911	1.40758467576672	0.0019784042001037	0.102278684139754	Fo_Ne	70_117	FALSE	hsa-miR-5703-5p:Novel	6.48546463730773	0.818310487589268	0.00108110977910862	0.0805865073184212	Cu_Ne	43_117	FALSE	hsa-miR-193b-5p	5.33279787530259	-1.24177988793054	0.00311978128064005	0.114528812802444	Cu_Fo	43_70	FALSE
hsa-miR-3191-3p	17.1328864842279	0.863692192917326	0.00200133367523721	0.102278684139754	Fo_Ne	70_117	FALSE	has-miR-548x	1.71019385279228	-1.66252659359723	0.00135045624835358	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-5100-5p:Novel	9.15932099058615	0.937904664241235	0.00307309935424765	0.114528812802444	Cu_Fo	43_70	FALSE
hsa-miR-3123-5p:Novel	2.52456223362656	-1.14270789389769	0.00226572823021233	0.110001105576809	Fo_Ne	70_117	FALSE	hsa-miR-2277-5p	4.99500679538413	-0.974433182027604	0.00131758693938358	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-4447-5p:Novel	13.3957627265573	1.07770808904086	0.0032432809927497	0.116009666279124	Cu_Fo	43_70	FALSE
hsa-miR-4692	5.14881649583604	-0.826400599249754	0.00221321725202652	0.110001105576809	Fo_Ne	70_117	FALSE	hsa-miR-2392-5p:Novel	11.1015909956385	0.834614370750792	0.00132969822485632	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-1324	29.7354967691203	0.85364047218357	0.00344071845536193	0.119995056130747	Cu_Fo	43_70	FALSE
hsa-miR-4295	5.01918343665437	-0.866111995668897	0.00246019498628097	0.115748114290712	Fo_Ne	70_117	FALSE	hsa-miR-3145-3p	17.4995592201602	-1.76390146348472	0.00130443007374198	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-4443-3p:Novel	25.239050321632	0.860364741754234	0.00366981030887687	0.124813524679513	Cu_Fo	43_70	FALSE
hsa-miR-8088-3p:Novel	10.1057448176429	-0.953581458290124	0.00250330628229141	0.115748114290712	Fo_Ne	70_117	FALSE	hsa-miR-3160-3p	18.4843931697899	0.639241082488794	0.00141269988261545	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-4739	48.5204329991056	1.0068773659775	0.003904374550068	0.124813524679513	Cu_Fo	43_70	FALSE
hsa-miR-2277-5p	4.99500679538413	-0.792467231240128	0.0028156360778912	0.120445387771271	Fo_Ne	70_117	FALSE	hsa-miR-3187-3p	3.00050641765303	1.3213394388163	0.00120043534870516	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-6125-5p:Novel	24.2551862755514	0.606949534782237	0.00387033000706515	0.124813524679513	Cu_Fo	43_70	FALSE
hsa-miR-4324-5p:Novel	13.5700089541964	-0.991841644427362	0.00280197082028132	0.120445387771271	Fo_Ne	70_117	FALSE	hsa-miR-4463	6.41355940243882	-1.0705030162914	0.00130712331170839	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-642b-3p	4.78472743183717	-1.86994705894951	0.00393677067089502	0.124813524679513	Cu_Fo	43_70	FALSE
hsa-miR-4689	3.4642631779269	-1.1414213877057	0.00285298034885606	0.120445387771271	Fo_Ne	70_117	FALSE	hsa-miR-4466-3p:Novel	71.0102279361456	-0.874940507941345	0.00140690043685087	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-let-7a-3p	545.835883653848	1.0618010054207	0.00481647098103858	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-890-3p:Novel	21.6270985957193	-0.974483922675928	0.0026976305050656	0.120445387771271	Fo_Ne	70_117	FALSE	hsa-miR-4693-5p	2.0854453725444	-2.1567211155052	0.00120758735331279	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-30e-5p	11.7021782316567	1.08146323574361	0.00445144039994172	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-10524-5p	2.8996633040827	-1.75438667665945	0.0030022736815597	0.121466989366436	Fo_Ne	70_117	FALSE	hsa-miR-5004-5p	2.0354914986535	1.01528783525719	0.00144355051478694	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-3160-3p	18.4843931697899	0.612397684764429	0.00529135097065464	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-7702	3.8815031094368	-1.30276915811508	0.00295362175535084	0.121466989366436	Fo_Ne	70_117	FALSE	hsa-miR-548b-5p	1.72356803166086	-3.13803845823515	0.0014300618701694	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-324-5p	37.59272396691	1.19186212608924	0.00452216497695224	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-10524-3p:Novel	3.89626123696453	-1.31609269564882	0.00314236428634971	0.12454023355288	Fo_Ne	70_117	FALSE	hsa-miR-7161-3p	35.8807234362046	0.673802037454483	0.00145150071977851	0.0816987547989617	Cu_Ne	43_117	FALSE	hsa-miR-3934-5p	7.71508080320668	0.902896764538216	0.00515401315493629	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-100-5p	8.07805130086412	1.43684488706685	0.00335346220556522	0.126778734168958	Fo_Ne	70_117	FALSE	hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p	14.8201535127734	1.26131675969669	0.00150066919700117	0.0827769129065846	Cu_Ne	43_117	FALSE	hsa-miR-4283-3p:Novel	11.555383862076	0.633358229161356	0.00434519550748569	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-1271-3p	5.05746786955575	1.29269502819998	0.0034343030895842	0.126778734168958	Fo_Ne	70_117	FALSE	hsa-miR-6780a-5p	9.26866564133865	0.865745865400808	0.00162928035694916	0.0881089259699174	Cu_Ne	43_117	FALSE	hsa-miR-4300	6.32373677776036	-0.863631393967331	0.00424805054183046	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-1304-3p	2.40984395396736	-0.938879489481663	0.00342616767911141	0.126778734168958	Fo_Ne	70_117	FALSE	hsa-miR-412-5p	4.72545623785444	-0.8569909337073	0.00168506205556764	0.0893730990241455	Cu_Ne	43_117	FALSE	hsa-miR-4767-3p:Novel	12.9509044858816	0.739267493701539	0.00464829615337731	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-5089-3p	8.16786850604887	-2.10603449624066	0.00345997575229392	0.126778734168958	Fo_Ne	70_117	FALSE	hsa-miR-139-3p	5.7332147862192	1.10570846643325	0.00189328453435929	0.0950690597283687	Cu_Ne	43_117	FALSE	hsa-miR-4769-5p	4.43293397115295	-0.876624067333195	0.00482798087184419	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-3155b	16.778950739035	-0.626687201525698	0.00357384781031821	0.12852615643774	Fo_Ne	70_117	FALSE	hsa-miR-5684	12.1167869753348	0.911205943843155	0.00187576803534667	0.0950690597283687	Cu_Ne	43_117	FALSE	hsa-miR-5684	12.1167869753348	0.896890303592787	0.00529317184062995	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-137-3p	84.6478277046181	-0.729891429086356	0.00387814853499951	0.135067200753726	Fo_Ne	70_117	FALSE	hsa-miR-5701	1.00308844390971	-1.16768766943107	0.00189586594817269	0.0950690597283687	Cu_Ne	43_117	FALSE	hsa-miR-5693-5p:Novel	3.85824247370134	-1.35174874384977	0.00517114254301608	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-3155a	17.1617227881687	-0.582339939006691	0.00389483174161104	0.135067200753726	Fo_Ne	70_117	FALSE	hsa-miR-10392-3p	1.29431974221773	-1.24030290403238	0.00203988777874308	0.0982137950850875	Cu_Ne	43_117	FALSE	hsa-miR-621	8.66717127985949	0.85428896471616	0.00450614785688716	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-4295-3p:Novel	3.46466689372575	-0.91449506215704	0.00423707863623585	0.144358012483685	Fo_Ne	70_117	FALSE	hsa-miR-12129	1.48117214190163	-1.10637747505349	0.00210446960624624	0.0982137950850875	Cu_Ne	43_117	FALSE	hsa-miR-6825-5p	3.88768593849758	-0.907379538260298	0.0052972749139083	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-6836-5p	8.66542176133689	-0.886251855884279	0.00458198114388686	0.153417368645315	Fo_Ne	70_117	FALSE	hsa-miR-4322	8.00991184636088	-0.933520649751656	0.00213663078502728	0.0982137950850875	Cu_Ne	43_117	FALSE	hsa-miR-92a-2-5p	17.4668483478442	-1.31320427382161	0.00496919958097919	0.127408594912105	Cu_Fo	43_70	FALSE
hsa-miR-4252	10.8339881199175	-0.683144615731927	0.00500356228006424	0.161185652139733	Fo_Ne	70_117	FALSE	hsa-miR-6077	19.3547759667338	-0.815714947818099	0.00200642856258323	0.0982137950850875	Cu_Ne	43_117	FALSE	hsa-miR-3196-3p:Novel	16.6770923762959	0.749020334462453	0.00544229002098064	0.128677874224881	Cu_Fo	43_70	FALSE
hsa-miR-4737	15.5913488116203	-0.732563392047474	0.00506298907339018	0.161185652139733	Fo_Ne	70_117	FALSE	hsa-miR-623	7.19818219333134	-0.871340713569565	0.00210687647644418	0.0982137950850875	Cu_Ne	43_117	FALSE	hsa-miR-4293-5p:Novel	4.56743491990054	0.801707942641665	0.00554785366877709	0.128987597799067	Cu_Fo	43_70	FALSE
hsa-miR-519a-3p	2.38802285140632	0.696348745450577	0.00495447572842583	0.161185652139733	Fo_Ne	70_117	FALSE	hsa-miR-1271-3p	5.05746786955575	1.54126404014852	0.00221761107103229	0.100265103834542	Cu_Ne	43_117	FALSE	hsa-miR-6721-3p:Novel	26.6244651969433	-0.578381004911526	0.00602239228018932	0.137725200505969	Cu_Fo	43_70	FALSE
hsa-miR-4429-3p:Novel	14.7433101920716	0.566503305187526	0.00532314773217663	0.162750268750659	Fo_Ne	70_117	FALSE	hsa-miR-3196-3p:Novel	16.6770923762959	0.738846653427962	0.00258049527272617	0.114323195081796	Cu_Ne	43_117	FALSE	hsa-miR-1182-5p:Novel	7.66038449266646	-0.882930935409807	0.00717213224034556	0.153924991927416	Cu_Fo	43_70	FALSE
hsa-miR-4466-3p:Novel	71.0102279361456	-0.668969147369222	0.00544735709000663	0.162750268750659	Fo_Ne	70_117	FALSE	hsa-miR-4516-3p:Novel	163.133801192771	0.845280761995183	0.00264300611809201	0.114323195081796	Cu_Ne	43_117	FALSE	hsa-miR-1200	4.64863647887104	-1.01133112674715	0.00710191047576061	0.153924991927416	Cu_Fo	43_70	FALSE
hsa-miR-4750-5p	13.0343312104737	-0.820040317203844	0.00541650834736095	0.162750268750659	Fo_Ne	70_117	FALSE	hsa-miR-4644-5p:Novel	8.60931518336572	0.912654673033846	0.00273579799688128	0.114323195081796	Cu_Ne	43_117	FALSE	hsa-miR-5089-3p	8.16786850604887	2.41607696987202	0.00701481070584619	0.153924991927416	Cu_Fo	43_70	FALSE
hsa-miR-6832-5p	19.2800415762668	-0.743533383215782	0.00526434332829705	0.162750268750659	Fo_Ne	70_117	FALSE	hsa-miR-4682	5.80227286262207	-0.841439039637187	0.0027157457007323	0.114323195081796	Cu_Ne	43_117	FALSE	hsa-miR-99b-3p	21.6905097963071	-1.0430956269363	0.00710333796689068	0.153924991927416	Cu_Fo	43_70	FALSE
hsa-miR-6724-5p	25.9422336444274	-0.595680576392167	0.00582289513375919	0.171334278026672	Fo_Ne	70_117	FALSE	hsa-miR-6783-5p	5.86835571614249	-1.10441525241815	0.00267942015024528	0.114323195081796	Cu_Ne	43_117	FALSE	hsa-miR-4760-5p	8.7424041377339	-0.860967796776596	0.00771072025319099	0.162749569039367	Cu_Fo	43_70	FALSE
hsa-miR-12125-5p:Novel	3.49911594967033	0.917324536133665	0.00619618888409257	0.179596997207579	Fo_Ne	70_117	FALSE	hsa-miR-4426	6.8523350774951	-1.52767243902266	0.00295093935166244	0.120095460121854	Cu_Ne	43_117	FALSE	hsa-miR-504-3p	3.92208587398847	1.01445514162305	0.007816645968199	0.162749569039367	Cu_Fo	43_70	FALSE
hsa-miR-148b-5p	2.5783978011277	-0.784104235234643	0.00639759620605376	0.180276889032813	Fo_Ne	70_117	FALSE	hsa-miR-639	26.4466855220436	0.801183679925867	0.00296101932135101	0.120095460121854	Cu_Ne	43_117	FALSE	hsa-miR-4312	4.89672764085508	-0.738756748333239	0.00820506607420371	0.167840211567277	Cu_Fo	43_70	FALSE
hsa-miR-548i	126.276459704817	-0.634546690907055	0.00641655367312611	0.180276889032813	Fo_Ne	70_117	FALSE	hsa-miR-8075-5p:Novel	35.9556213722668	-1.00524176787763	0.00312592531836247	0.124946406203532	Cu_Ne	43_117	FALSE	hsa-miR-6724-3p:Novel	18.2364114897232	0.606765672328277	0.0083017739054782	0.167840211567277	Cu_Fo	43_70	FALSE
hsa-miR-6849-3p	2.72330664963148	-0.953848180379699	0.00649813709181096	0.180276889032813	Fo_Ne	70_117	FALSE	hsa-miR-3934-5p	7.71508080320668	0.862866763214655	0.00323317199056827	0.12738697642839	Cu_Ne	43_117	FALSE	hsa-miR-4324-5p:Novel	13.5700089541964	1.08176064841052	0.00861088598274097	0.16918571754822	Cu_Fo	43_70	FALSE
