ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-let-7f-2-3p	0.830018694141746	0.306966366582309	0.759019604382633	0	0	0.160869519095132	-0.77476886416098	0.0650048736836689	NA	low_vs_no	NA	female	stool
hsa-let-7f-5p	3.21510708536237	2.1532554986646	3.12253779181484	1.75598095936459	0.632788680301181	1.63279088259247	-0.878146972443255	0.006660556931912	0.130652779022009	low_vs_no	FALSE	female	stool
hsa-let-7g-3p	8.56859776266653	6.3569838938428	2.49427095034748	5.91416087510228	1.02131609221017	0.125821573075887	-0.110212261071156	0.648703136260891	0.841579932235776	low_vs_no	FALSE	female	stool
hsa-let-7g-5p	959.810202911554	64.7883868150819	18.6747420098516	9.09647109643749	10.0813850540734	4.83074896241002	-0.340588543943036	0.283467513759678	0.59506079075561	low_vs_no	FALSE	female	stool
hsa-let-7i-3p	0.57986523458394	0.36122046124274	0.300009938702275	0	0	0	-0.486577534517178	0.314333635990431	NA	low_vs_no	NA	female	stool
hsa-let-7i-5p	1088.80852190384	65.9087235690364	17.3819584376046	13.0335606545904	10.5138038537825	8.16395441296234	-0.544670409457527	0.0733672559868956	0.34641191982495	low_vs_no	FALSE	female	stool
hsa-miR-1-2-5p:Novel	8.54540706353353	12.2335843673206	11.3885718419163	4.38510628429906	4.73448774819101	3.43596330815863	0.437263710938447	0.108385193803459	0.400124117570832	low_vs_no	FALSE	female	stool
hsa-miR-1-3p	3.30918031875709	2.29570497124183	1.22740040590368	2.36820874268448	1.42241153897125	0.880751011531206	-0.250905291114443	0.297765151319692	0.609944936520696	low_vs_no	FALSE	female	stool
hsa-miR-1-5p	9.61633162947845	15.6918529840698	13.0111461357483	5.69436578740963	8.68968697137025	4.34701286769318	0.275122206426931	0.271065707177608	0.580409309337076	low_vs_no	FALSE	female	stool
hsa-miR-100-3p	0.30886697431627	0.380507372263794	0.223872005984535	0	0	0	0.12355419971469	0.832111954299951	NA	low_vs_no	NA	female	stool
hsa-miR-100-5p	16.3493063637768	4.80454721197669	3.83361267737149	2.03653964956928	0.531204091277723	0.629107865379433	-0.770998235650902	0.0726592384791688	0.344567649647999	low_vs_no	FALSE	female	stool
hsa-miR-101-2-5p	1.7867266367204	1.49602762703203	1.44262056124118	1.03665089198307	0.50834156157264	0.869707562521273	-0.0713505292267322	0.828097833088649	0.926643665133577	low_vs_no	FALSE	female	stool
hsa-miR-101-3p	4.283321045771	3.58609738220459	3.61911832161852	3.30309133011168	2.66620364626327	2.28331985479206	0.00333243720435888	0.988050917802159	0.995106024661678	low_vs_no	FALSE	female	stool
hsa-miR-101-5p	39.1263856280628	4.44713636128042	1.98847941874769	3.12478572351794	2.02609857828028	1.00961016083815	-0.207082620286643	0.484715313863555	0.743231653493205	low_vs_no	FALSE	female	stool
hsa-miR-10226	5.37773960208453	3.87928051070372	4.20454064394903	2.76469468430704	1.77967944328668	3.02883048251446	-0.039889563509035	0.880909953399616	0.950847218187911	low_vs_no	FALSE	female	stool
hsa-miR-10226-3p:Novel	19.6893731598281	12.2857248466305	20.7672107309907	11.0514590776191	6.0321276814157	4.74698329777816	-0.670152042389579	0.0148210753003582	0.181709178548279	low_vs_no	FALSE	female	stool
hsa-miR-10392-3p	1.55221778117262	1.62732933271672	0.937486709401827	0.674631736046009	0.658441087391243	0.536749884712224	-0.118957045193466	0.732837481787041	0.888888051209343	low_vs_no	FALSE	female	stool
hsa-miR-10392-5p	170.700495111089	122.541516487036	103.180234732322	85.4515098346624	64.9844353741791	81.9661023061419	-0.318093169111762	0.0989375291948729	0.38866440513954	low_vs_no	FALSE	female	stool
hsa-miR-10393-3p	0.311233319220542	0.203412624286607	0.349022929245629	0	0	0	-0.390539883178688	0.609544488729921	NA	low_vs_no	NA	female	stool
hsa-miR-10393-5p	0.111093040751696	0.0607926057138603	0.172237073068326	0	0	0	-0.20076678669399	0.885379046159634	NA	low_vs_no	NA	female	stool
hsa-miR-10394-3p	2.70766851784741	2.80396692347441	4.13375611346621	1.70142656804504	0.812800854296114	1.25824594241731	0.100497170281676	0.769404340745881	0.905342862271156	low_vs_no	FALSE	female	stool
hsa-miR-10394-5p	0.615739079126468	1.14443456472232	0.606910801284278	0	0	0	0.345426934942517	0.479300234652892	0.737841151226894	low_vs_no	FALSE	female	stool
hsa-miR-10395-3p	2.62325724743302	0.905865332081666	0.865107126536263	0.525526267043778	0	0	-0.422633133849234	0.299381567505874	0.610509044365943	low_vs_no	FALSE	female	stool
hsa-miR-10395-5p	9.59625392158634	7.28556013923611	5.26782189385648	3.72095653728755	3.07851160773625	1.07349976942445	0.274721339570282	0.319918541921568	0.628381114835335	low_vs_no	FALSE	female	stool
hsa-miR-10396a-3p	1.78721530916896	1.21438587082887	1.28174820953912	0.881569917666296	0.578785343984685	0.869707562521273	-0.214250199759198	0.447845267849869	0.717303043697629	low_vs_no	FALSE	female	stool
hsa-miR-10396a-5p	5.87725778526946	6.96272880270371	4.15881794613545	2.94516743498416	3.28116652196708	2.68374942356112	0.219522531361062	0.414768467203719	0.697438560196659	low_vs_no	FALSE	female	stool
hsa-miR-10396b-3p	1.93149395250431	1.51346644220792	1.16827318304663	1.08886854021968	0.725027835559398	0.629107865379433	-0.176794153582707	0.513105626731547	0.761440032325741	low_vs_no	FALSE	female	stool
hsa-miR-10396b-5p	4.45633360289545	5.78037098841251	2.77023768348294	1.8192942192875	1.88650460312177	1.72561476221504	0.327571134939351	0.289165116917517	0.599794871365327	low_vs_no	FALSE	female	stool
hsa-miR-10397-3p	32.7231771300605	23.1610256653069	20.8969514456863	12.4352184916887	15.2407547928435	15.1740781736584	0.168726124893249	0.461153195145492	0.726095307438044	low_vs_no	FALSE	female	stool
hsa-miR-10397-5p	3.41072517645969	4.24140907042249	3.36325692959835	1.50433137657579	1.28341516153849	1.26450651447153	0.0812273100908979	0.804924250832488	0.919893888569169	low_vs_no	FALSE	female	stool
hsa-miR-10398-3p	2.88520264521614	1.75706357095177	2.05312526534346	1.90953094602598	1.19830843127309	1.00961016083815	-0.0339755147076519	0.881437868040222	0.950847218187911	low_vs_no	FALSE	female	stool
hsa-miR-10398-5p	1.00355022338787	0.617490410868456	0.646089932289119	0.238691368253247	0	0.125821573075887	-0.733675838787246	0.0695369731453652	0.338207741307999	low_vs_no	FALSE	female	stool
hsa-miR-10399-3p	0.756084535160827	0.358388450415716	0.253695699991673	0	0	0	-0.488162758430231	0.316313343028867	NA	low_vs_no	NA	female	stool
hsa-miR-10399-5p	0.700908110031147	0.436004634685291	0.420209231518659	0	0	0	-0.757133764669222	0.128687026692289	NA	low_vs_no	NA	female	stool
hsa-miR-103a-1-5p	0.726599209541859	0.641616193289846	0.238741221956796	0	0	0	-0.401590384295521	0.432114008762935	NA	low_vs_no	NA	female	stool
hsa-miR-103a-2-5p	0.435588827883124	0.288477948759294	0.152100797675953	0	0	0	-0.770229005465594	0.185552043639917	NA	low_vs_no	NA	female	stool
hsa-miR-103a-3p	2.25381164417527	1.57339758504193	1.1540821675648	1.69955199092072	1.23775054399408	0.869402573538636	-0.757551434199183	0.00526796266555457	0.111989528074905	low_vs_no	FALSE	female	stool
hsa-miR-103b-3p:Novel	44.0307599119126	3.41946651019464	1.46230090532232	1.1678951023853	0.986502299658065	0.687192661631725	-0.191740026462508	0.573590679551888	0.800237317764193	low_vs_no	FALSE	female	stool
hsa-miR-103b-5p	0.476808767650282	0.280408793597645	0.13029724842294	0	0	0	-0.619829770624687	0.271629953136911	NA	low_vs_no	NA	female	stool
hsa-miR-10400-3p	3.73594619233703	7.76283217699669	2.30450347094567	2.48873554270513	1.5397226327098	1.07382464212809	0.0582641223952283	0.843079012618681	0.934545956898625	low_vs_no	FALSE	female	stool
hsa-miR-10400-5p	77.5613256304604	62.5723609701934	232.663801761332	40.5423128824178	36.4579016791733	52.0647388170857	0.0339179946768403	0.882071245168343	0.950847218187911	low_vs_no	FALSE	female	stool
hsa-miR-10401-3p	1.16916494890079	1.31954874324364	1.66477237489473	0.365015333737556	0.417692033660885	0.321739038190265	0.749951561095895	0.053081980366085	0.29711155862379	low_vs_no	FALSE	female	stool
hsa-miR-10401-5p	98.0021933562204	83.0086696864088	85.2603833274336	52.4654871757545	45.9520916191173	38.9228996001459	-0.0651043133800403	0.773361601813066	0.905852384602888	low_vs_no	FALSE	female	stool
hsa-miR-105-3p	11.3179336139001	8.04250086058961	5.66316420871142	5.45950239896418	4.29205766766312	4.56663970958413	-0.688536720280953	0.0106506549515802	0.159329494780709	low_vs_no	FALSE	female	stool
hsa-miR-105-5p	5.69371247675662	3.59879987834144	2.0272471596263	2.61939141299985	2.16437553888709	1.07382464212809	-0.398807584168599	0.164273388085587	0.474387059798036	low_vs_no	FALSE	female	stool
hsa-miR-10522-3p:Novel	10.2128209642611	8.39886295803657	4.69112531656248	3.99703451518564	3.7431304857048	2.28331985479206	-0.447515014930359	0.104096537884382	0.396949045258272	low_vs_no	FALSE	female	stool
hsa-miR-10522-5p	1.63070356893141	0.550032279403656	0.373812352556189	0.525526267043778	0	0	-0.608740836881367	0.118767022678867	0.420267139579317	low_vs_no	FALSE	female	stool
hsa-miR-10523-3p:Novel	23.2778363332866	16.2010636356305	16.7972797091824	14.6672903280501	11.9221965640612	10.6920385961813	-0.486692856050692	0.0260636304143431	0.218750093277544	low_vs_no	FALSE	female	stool
hsa-miR-10523-5p	3.21128064192344	2.33147881925719	1.5752225339147	1.48935293188078	0.716295693944382	0.75492943845532	-1.11602647015974	0.00186587906527176	0.0690216130117829	low_vs_no	FALSE	female	stool
hsa-miR-10524-3p:Novel	5.81948728165169	5.75666892460237	2.27801231360576	1.13198430900244	1.09119694532554	2.01312264897975	-0.501423025137957	0.222695010645764	0.535842909449839	low_vs_no	FALSE	female	stool
hsa-miR-10524-5p	3.82727929558733	4.52888349627611	1.51612889078126	0	0	0.613717154740156	-0.411702034112345	0.45405543632554	0.720746089172695	low_vs_no	FALSE	female	stool
hsa-miR-10525-3p	1.07226392001382	0.536733724332494	0.734752966154522	0.394956383472435	0	0	-0.750071310510806	0.0371399600894736	0.261915272356573	low_vs_no	FALSE	female	stool
hsa-miR-10525-5p:Novel	0.89126167047333	0.702456925519853	0.603983866107645	0	0	0	-0.386733079398746	0.336917230362218	0.641767740407003	low_vs_no	FALSE	female	stool
hsa-miR-10526-3p	6.54368950637678	4.8158625128993	3.34163049415069	4.14436529969784	2.90018719334837	2.09130374823672	-0.279598213760156	0.202131215297039	0.513035698123248	low_vs_no	FALSE	female	stool
hsa-miR-10526-5p:Novel	6.23549414496917	4.55687964070171	3.04408818233497	3.99251798080548	2.52588467797062	2.01922032167631	-0.325548510102842	0.144267397548193	0.449315033118265	low_vs_no	FALSE	female	stool
hsa-miR-10527-3p:Novel	11.6549665029949	13.8159852467113	6.67849822618428	4.85289102130149	5.00252966036275	3.91869811822192	0.0369621999315136	0.894770261494666	0.957135974917732	low_vs_no	FALSE	female	stool
hsa-miR-10527-5p	10.6799388034964	12.9806530537494	5.65918635513551	4.24537464516253	3.71755808235425	3.03458067510637	0.0714168511952484	0.813560879048109	0.923424024051534	low_vs_no	FALSE	female	stool
hsa-miR-106a-3p	1.88379175094522	1.60716879355709	0.371962674148602	0	0	0	0.396682322609764	0.584860532747455	0.80691596509423	low_vs_no	FALSE	female	stool
hsa-miR-106a-5p	2.60641659959836	0.859514540645494	1.3002617354466	0.238804762595121	0	0	-0.252245585108347	0.566212231156822	0.794467375029137	low_vs_no	FALSE	female	stool
hsa-miR-106b-3p	16.7879346376833	2.97786253606074	5.3112843796545	0.655849552476078	0.430196197530756	0.335520441496625	-0.213176118102056	0.622360939984565	0.828057262279742	low_vs_no	FALSE	female	stool
hsa-miR-106b-5p	96.3156404938797	51.6714145972451	32.2941683816383	61.9285591628782	10.7287149291286	14.340015642159	-0.0494272915468188	0.863564775315839	0.943866739662552	low_vs_no	FALSE	female	stool
hsa-miR-107	26.6019855522525	9.98859027416933	12.6333195191037	3.36507876776679	4.44832221432707	6.53116353036987	0.21255221790627	0.463553756369123	0.726095307438044	low_vs_no	FALSE	female	stool
hsa-miR-107-5p:Novel	3.58276975656965	1.03211123244994	2.61913258163133	0.376051292394871	0	0.43140369055376	-0.162101953124544	0.697782656918052	0.870654387509062	low_vs_no	FALSE	female	stool
hsa-miR-10a-3p	4.57615599681532	1.87480600926327	2.21619986702448	1.40998022484125	0.785610022046814	0.687192661631725	-0.703042764886788	0.0473142715324199	0.283120954099046	low_vs_no	FALSE	female	stool
hsa-miR-10a-5p	133.138877115875	18.3251826953454	9.73472865442443	5.29196162069998	5.57006258879475	3.06858577370078	-0.570117063271137	0.0503982575554635	0.288241184725683	low_vs_no	FALSE	female	stool
hsa-miR-10b-3p	6.98806366350156	3.86358194300766	5.18392206452149	4.39917978993783	1.88042905100416	1.3420817659865	-0.322122425761855	0.194259002002791	0.504258526654293	low_vs_no	FALSE	female	stool
hsa-miR-10b-5p	79.7624855433288	15.2407693772311	17.1844503538829	4.00487675028019	4.69723793341565	3.96553767277245	-0.3049524006488	0.330111930402163	0.635342129857835	low_vs_no	FALSE	female	stool
hsa-miR-11181-3p	1.8913254721831	1.75965579091194	1.32525284111858	1.1678951023853	1.04455687276209	0.643478076380529	-0.140908904872826	0.620269948401794	0.827930181919459	low_vs_no	FALSE	female	stool
hsa-miR-11181-5p	0.123286612554937	0.261537181139582	0.2649077695887	0	0	0	0.37629595807061	0.695232626861235	NA	low_vs_no	NA	female	stool
hsa-miR-11399	6.76365717691358	4.2978273754408	3.86692711515679	5.61121509898601	2.56302536356198	1.13239415768298	-0.673084926235464	0.00596300678073663	0.118539772379476	low_vs_no	FALSE	female	stool
hsa-miR-11399-3p:Novel	209.17106027693	237.792151904508	185.313470587161	170.177772411021	144.074496796798	134.322306538444	0.0299286219963227	0.886004890976924	0.95292174548789	low_vs_no	FALSE	female	stool
hsa-miR-11400	5.79861335316801	4.15038157913228	1.46595337793825	2.31957454607234	1.06974327383939	0.91037420253191	-0.371390675883334	0.259859089319802	0.571454517317615	low_vs_no	FALSE	female	stool
hsa-miR-11400-3p:Novel	9.4918341669811	6.20385031767591	6.76348832679521	5.44781204041765	4.05813740789222	4.56663970958413	-0.531908989875772	0.0275237384888324	0.227000236191811	low_vs_no	FALSE	female	stool
hsa-miR-11401	2.83212576304236	1.86685672926075	1.63592002134243	1.46283443953229	1.0255050607357	1.22743430948031	-0.446132267800263	0.124331771599562	0.426733148873585	low_vs_no	FALSE	female	stool
hsa-miR-11401-3p:Novel	10.9791165973555	7.69424772521846	6.73127050790969	8.28266743063352	4.9554305230838	2.01922032167631	-0.11636462393092	0.579580310242797	0.803330313027218	low_vs_no	FALSE	female	stool
hsa-miR-1178-3p	0.409591073214707	0.738757780402265	0.203353920345473	0	0	0	0.368344316932956	0.473767888588406	NA	low_vs_no	NA	female	stool
hsa-miR-1178-5p	1.22556984733858	1.49653343665804	1.62952281348364	0.752102584789743	0.524365090786546	0	-0.0942230649351533	0.787270965501721	0.910541429057437	low_vs_no	FALSE	female	stool
hsa-miR-1179	1.77864866889521	1.47832982091078	1.92352458308713	0.850713284022518	0.83538406732177	0.503286292303546	-0.330451111402102	0.321300898388637	0.629927827375252	low_vs_no	FALSE	female	stool
hsa-miR-1179-3p:Novel	12.7278945740836	7.98938628011591	5.77595448195319	6.93291802216073	5.55712993445149	3.96553767277245	-0.399234375441192	0.0647271694995613	0.325689814361573	low_vs_no	FALSE	female	stool
hsa-miR-1180-3p	9.09662156985594	6.91377985748648	4.70495216887148	4.22994067452374	2.68752366934875	1.32184589092415	-0.249892717374839	0.377612639033148	0.67489105205446	low_vs_no	FALSE	female	stool
hsa-miR-1180-5p	0.790181330425244	1.3754064001513	1.38727268682012	0.307238879812238	0	0	0.0533975525758403	0.896416750681456	0.958205130104104	low_vs_no	FALSE	female	stool
hsa-miR-1181	11.1837253932344	10.4316782307793	9.06706993152898	4.76276545862998	5.06639304267393	2.28331985479206	-0.582551966487433	0.0393443424640989	0.266813651683929	low_vs_no	FALSE	female	stool
hsa-miR-1181-3p:Novel	126.164677278941	101.020312011919	121.588123439933	75.6757824543041	71.7281526267319	63.0316865815511	-0.474750472618302	0.0182036296982811	0.190527035923352	low_vs_no	FALSE	female	stool
hsa-miR-1182	14.1386294164708	9.03468275309031	8.25113715397372	10.5358857561875	6.79220740594976	5.90424873183446	-0.46816001851763	0.00927983818537172	0.15318259944035	low_vs_no	FALSE	female	stool
hsa-miR-1182-5p:Novel	11.8845603386642	13.3973786778601	5.77933355878815	7.64798395914325	5.29243393591062	2.26478831536596	-0.191191434300368	0.469527728145524	0.73119933268509	low_vs_no	FALSE	female	stool
hsa-miR-1183	5.24830270921951	7.30206536796693	6.36982739635788	3.36507876776679	3.05092795568985	2.6436917818483	0.138519841458064	0.621366912358865	0.827930181919459	low_vs_no	FALSE	female	stool
hsa-miR-1183-5p:Novel	13.9793995917074	10.1505216135456	9.61158152961599	8.11778558775492	5.36285576847796	7.26434084004686	-0.398886660598207	0.0602104585054216	0.318470318023319	low_vs_no	FALSE	female	stool
hsa-miR-1184	67.4748641183417	57.1140601594749	35.2040486679886	57.8091892184911	29.3828230494578	15.8621506910898	-0.0895855947313241	0.620691769404059	0.827930181919459	low_vs_no	FALSE	female	stool
hsa-miR-1184-5p:Novel	12.2889079516522	6.74052810549168	4.78651466650355	5.36167055477079	2.80193562732711	2.28590723562945	-0.0492825274607458	0.840154386301387	0.933720221515925	low_vs_no	FALSE	female	stool
hsa-miR-1185-3p	1.09379576126224	0.777068707306218	0.462575085364261	0.407424731334725	0.114311981720771	0	-0.610739154210149	0.0904640254382951	0.37846672789298	low_vs_no	FALSE	female	stool
hsa-miR-1185-5p	1.15155283784649	0.879784265808724	0.477677253129476	0.337315868023005	0.308115937115646	0	-0.700496719428201	0.0518703086355007	0.294329222563895	low_vs_no	FALSE	female	stool
hsa-miR-1193	8.21475236768103	6.86850593744192	3.53009452170564	5.50706536403986	4.74076198769923	2.01312264897975	-0.0574517072504733	0.76501302279286	0.903665325990436	low_vs_no	FALSE	female	stool
hsa-miR-1193-3p:Novel	38.1062507832924	26.1916759333454	18.0273600625054	10.7845391455834	12.8723773805634	9.13327941916825	-0.0848150154645198	0.781601488695339	0.908593551382979	low_vs_no	FALSE	female	stool
hsa-miR-1197	12.157473670129	6.21506676281521	4.51795236189827	9.80625884715259	2.77849688610269	1.00961016083815	-0.359851775552786	0.103317039409089	0.395864023963863	low_vs_no	FALSE	female	stool
hsa-miR-1197-5p:Novel	7.29962793897003	3.1105264978679	1.6955537434332	1.35769309971285	1.0779369574337	0.629107865379433	-0.840342280283335	0.0203554938207554	0.19896648200959	low_vs_no	FALSE	female	stool
hsa-miR-1199-3p	6.17924802950052	5.17451640288599	3.58346803739907	4.38510628429906	3.36015972350128	1.46566799579694	-0.215617903229307	0.335612871094021	0.640106454720213	low_vs_no	FALSE	female	stool
hsa-miR-1199-5p	3.98879077544786	4.86463208658902	3.13114083865645	1.68657934011502	2.519883831014	2.28331985479206	0.101979837303574	0.722672470743939	0.883067598326545	low_vs_no	FALSE	female	stool
hsa-miR-1200	5.65346383522774	4.76950880306507	3.86112840233992	2.31957454607234	2.14015104166046	1.63279088259247	-0.803507636651049	0.0125663576883922	0.17448692830925	low_vs_no	FALSE	female	stool
hsa-miR-1200-3p:Novel	10.6028573605435	7.18747693963714	6.45616865344908	6.67629521120976	4.91935886206295	3.75724919298557	-0.276526480283265	0.254889770168581	0.569798867350444	low_vs_no	FALSE	female	stool
hsa-miR-1202	37.9375719404752	37.9953026492155	22.9606916729608	25.5368405332913	23.3618406948998	15.427695717779	-0.132615990190037	0.56864012457685	0.796365034986587	low_vs_no	FALSE	female	stool
hsa-miR-1202-3p:Novel	76.9755281916817	32.8916425444683	44.9248117471431	15.8527745388023	16.1317608948827	12.6063373163102	-0.437908726790319	0.123342301540013	0.426093098951596	low_vs_no	FALSE	female	stool
hsa-miR-1203	488.823512825795	347.792852901454	207.36425782473	274.372024900717	163.231707739116	83.6655806233401	0.167062154211866	0.508105482105511	0.759338263368579	low_vs_no	FALSE	female	stool
hsa-miR-1203-3p:Novel	3.59621906452975	2.22367391667464	2.54067221127636	1.60676330142461	0.972752097460322	0.951556602289536	-0.457367415222676	0.141525120207103	0.448339471714908	low_vs_no	FALSE	female	stool
hsa-miR-1204	15.1037338267706	15.7023278814252	18.5057196223426	4.73947660166922	5.8420317342787	3.01982583387632	0.133731215542653	0.67354410070286	0.856606967059627	low_vs_no	FALSE	female	stool
hsa-miR-1204-3p:Novel	2.11187295402146	1.42322220041665	2.21873929630599	1.44218451195781	0.481565752710978	0.643478076380529	-0.483482445178677	0.102002473493615	0.393595356761246	low_vs_no	FALSE	female	stool
hsa-miR-1205	1.44412657403012	1.36356709479	0.940675358401245	0.91253833434389	0.340189685375803	0.321739038190265	-0.247024898197271	0.462518264378321	0.726095307438044	low_vs_no	FALSE	female	stool
hsa-miR-1205-3p:Novel	2.48950153376175	2.50613406754979	1.513248994807	1.43214820951948	1.29858333084877	1.07382464212809	-0.0878055167718152	0.754922568453968	0.901772695439559	low_vs_no	FALSE	female	stool
hsa-miR-1206	0.330114482715184	0.186911489958933	0.288961833186969	0	0	0	-0.637813674468872	0.429108392224569	NA	low_vs_no	NA	female	stool
hsa-miR-1206-3p:Novel	1.87875098613847	1.26147850334628	1.71576179912038	0.753224618537345	0.507942234348666	0.862807381107521	-0.622745631870561	0.0619535697482612	0.321760203282332	low_vs_no	FALSE	female	stool
hsa-miR-1207-3p	0.351135924542128	0.225705011122501	0.294903337763167	0	0	0	-0.320437951104756	0.523868058996817	NA	low_vs_no	NA	female	stool
hsa-miR-1207-5p	8.2996198170236	5.32293631893536	3.61705674654547	5.25552796073387	3.28054758412785	2.7487706465269	-0.336768686044021	0.0912186269874084	0.37956640099386	low_vs_no	FALSE	female	stool
hsa-miR-1208	4.37383373155843	2.74758695081903	3.13814914157391	2.36973830083461	1.39754759384155	1.81608521001171	-0.749522025764695	0.00870191265062285	0.148749267128142	low_vs_no	FALSE	female	stool
hsa-miR-1208-3p:Novel	9.48113144799412	9.48915368911961	16.1790582071628	6.71425851903139	6.09798249714294	6.60922945462076	0.0809735744997372	0.703724126770882	0.875465673355472	low_vs_no	FALSE	female	stool
hsa-miR-12113	1.95078229675372	1.1276393997602	0.772249709392033	0.90818839222789	0	0.536749884712224	-0.217091019216537	0.455986824505046	0.722650066444058	low_vs_no	FALSE	female	stool
hsa-miR-12113-3p:Novel	5.42268184970857	3.17477258535796	2.88508824715733	3.36507876776679	1.13064006697735	1.00656132448987	-0.00108677792076138	0.996333804437128	0.997343943475084	low_vs_no	FALSE	female	stool
hsa-miR-12114	7.82702402361794	2.39957911623012	1.00683800606488	1.30750117962035	0.724002402526942	0.335520441496625	-0.634546029835347	0.0896470674714506	0.376644842341045	low_vs_no	FALSE	female	stool
hsa-miR-12114-3p:Novel	72.126782433553	49.954497183363	28.7649312692764	47.9393276446024	3.78826192982553	1.78011873666681	0.186104391719908	0.463950667312552	0.726332915739842	low_vs_no	FALSE	female	stool
hsa-miR-12115	3.21909106843855	2.35555597125351	2.33780424632506	2.25630775436923	1.62269788988789	1.25824594241731	-0.0971406886076599	0.692763046303155	0.868354964483286	low_vs_no	FALSE	female	stool
hsa-miR-12115-3p:Novel	24.5817318691386	12.9196049686884	9.60649039573731	16.709411241964	5.6598213070661	3.22049930827334	-0.239615016233034	0.259467336990612	0.571406878933972	low_vs_no	FALSE	female	stool
hsa-miR-12116	3.70331587385882	4.15701795081825	3.31418722511783	2.81783381400913	2.91815279216302	2.28331985479206	0.0266630274188102	0.912773710251812	0.962147946535896	low_vs_no	FALSE	female	stool
hsa-miR-12116-3p:Novel	4.20595335630175	2.950211095673	2.8784609973428	3.00568940160974	2.2394102455061	2.28331985479206	-0.21606975728662	0.349245165377113	0.653783060673386	low_vs_no	FALSE	female	stool
hsa-miR-12117	6.13930107552652	5.31987543938068	3.30005592078766	2.36121107616103	1.41004905056679	1.00961016083815	0.0852442228862368	0.793092886829293	0.914774583640329	low_vs_no	FALSE	female	stool
hsa-miR-12117-3p:Novel	30.7517070336919	18.3725898732619	19.0784590856204	12.2918667155521	9.29857252677964	7.93107534554491	-0.316201070119345	0.249669004873093	0.565381951402219	low_vs_no	FALSE	female	stool
hsa-miR-12118	16.586199678179	30.7423002902719	12.6666643259796	3.58534142170236	3.51808680209822	3.04290900738522	-1.04905446728168	0.00334421537360237	0.0892393327622543	low_vs_no	FALSE	female	stool
hsa-miR-12118-3p:Novel	69.046143460071	82.7439966742939	71.241150369152	61.0570054541353	62.762479185599	52.249308242959	0.262739546478245	0.114318226601539	0.413374458013957	low_vs_no	FALSE	female	stool
hsa-miR-12119	20.0946712946271	18.476085436657	12.1591093858152	12.8100937564585	11.6901472371729	10.8965112600703	0.17167344896984	0.429297787565597	0.706393361782762	low_vs_no	FALSE	female	stool
hsa-miR-12119-3p:Novel	42.3210931924865	28.0535019330865	29.2082442031358	29.6095847216662	5.26768005823778	4.03844064335262	0.136434421519352	0.504184958976503	0.757918566610786	low_vs_no	FALSE	female	stool
hsa-miR-12120	6.46049205954288	2.90448121494448	2.86851184214267	4.40784958833148	1.57241198674718	0.687192661631725	-0.582077234459081	0.0227192692780251	0.207706676821381	low_vs_no	FALSE	female	stool
