ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagenormal	Averageover	Mediannormal	Medianover
hsa-miR-103b-5p	0.104944566496707	0.148728234453008	3.28883354637225	0.0452221835966929	0.963930212383029	NA	over_vs_normal	NA	0.163653874802795	0.0295908664803243	0	0
hsa-miR-10400-3p	1.88255861342613	0.664327982781234	0.456827785339487	1.45421973903699	0.145885394111963	NA	over_vs_normal	NA	1.50477864910946	3.41152956549114	0.734881812941981	0.534087371359136
hsa-miR-10400-5p	56.7583681568558	0.521890354984097	0.364489276565229	1.43184008018601	0.152189593826418	0.548036264637555	over_vs_normal	FALSE	60.5814261145198	76.7559485116316	27.507404635082	42.7663264916675
hsa-miR-10401-3p	0.590956164531601	-0.202088826246001	0.610106319265768	-0.33123542547339	0.74046666345821	NA	over_vs_normal	NA	0.921442127882782	0.376618662314926	0	0
hsa-miR-10401-5p	69.4345457113897	-0.457117282324553	0.355407659968301	-1.28617735015988	0.198381173902456	0.618108219255047	over_vs_normal	FALSE	103.549621300175	59.7310911273373	47.2713103039861	28.2324427405004
hsa-miR-105-3p	8.18036530987957	-0.606840272277889	0.464650044628178	-1.30601574086471	0.191547204660622	0.614043203087584	over_vs_normal	FALSE	11.7160202335004	2.52153394739617	2.89301488318206	2.14530452237095
hsa-miR-105-5p	2.52008420750154	-0.0602631328154572	0.412262571069652	-0.146176580277708	0.883781993186583	NA	over_vs_normal	NA	3.36668040072065	1.98629299568307	1.76110510015627	1.22716874104316
hsa-miR-10522-3p:Novel	8.41459782298807	0.847683584819764	0.416179908710924	2.03682005564704	0.0416680777410996	0.345457435225628	over_vs_normal	FALSE	6.99955757161977	10.516723498168	4.8420250004155	2.91715569534504
hsa-miR-10522-5p	0.483821523502136	-0.271437380658397	0.578898455836738	-0.468885998782053	0.639151124690163	NA	over_vs_normal	NA	0.637957833972422	0.322784560124201	0	0
hsa-miR-10523-3p:Novel	11.6713036884668	-0.29805182032946	0.347784580691036	-0.857001249846216	0.391444193885032	0.748256595817768	over_vs_normal	FALSE	14.3847887945286	9.42975105192383	8.67904464954617	6.26044643122333
hsa-miR-10523-5p	1.83716950521911	-0.0693469267187728	0.47872860093612	-0.144856452242815	0.884824209770784	NA	over_vs_normal	NA	2.00048517412995	2.06399154104242	0.848954089842231	0.830027431185133
hsa-miR-10524-3p:Novel	3.31013067406488	-1.45562670285029	0.663302443275527	-2.19451430883037	0.0281984564213462	NA	over_vs_normal	NA	5.51911472131062	0.658375738009066	0.706610624923801	0
hsa-miR-10524-5p	2.72653654321053	-1.29744638310148	0.866586553311681	-1.4971919171181	0.134343327951862	NA	over_vs_normal	NA	4.76200031255739	0.356072064970982	0	0
hsa-miR-10525-3p	0.360895247296259	0.844984684265057	0.820559332097016	1.02976671059924	0.303119531200676	NA	over_vs_normal	NA	0.360525207070565	0.376752439232804	0	0
hsa-miR-10525-5p:Novel	0.246960972385755	1.11734648728241	1.03967236302577	1.07471019430639	0.282504498191612	NA	over_vs_normal	NA	0.148499791619136	0.464533830190649	0	0
hsa-miR-10526-3p	3.0903889983957	-0.218467554049431	0.345392368531144	-0.632519922135257	0.527047194719007	NA	over_vs_normal	NA	3.59930410431899	2.91241225885513	2.39601418693035	3.16543181020215
hsa-miR-10526-5p:Novel	2.92054236336425	-0.171965477831215	0.358010809434581	-0.480335993493622	0.630988499068796	NA	over_vs_normal	NA	3.33062574206819	2.78040884475768	2.0646107672071	2.75540194963864
hsa-miR-10527-3p:Novel	7.63490232452089	0.107533232705709	0.334312988808226	0.321654366732949	0.747714552041671	0.917591180044253	over_vs_normal	FALSE	7.70998701655684	8.22418642681333	5.85831660123797	4.67175079376413
hsa-miR-10527-5p	6.97433768071171	0.177091389897681	0.367098789067993	0.482407992538707	0.62951614448707	NA	over_vs_normal	NA	6.82191232648462	7.726480316937	4.57401502219353	4.24265113456277
hsa-miR-106a-3p	0.333855097005531	-0.0554105945144754	1.55398023537269	-0.0356572067347989	0.971555692913829	NA	over_vs_normal	NA	0.420739270279406	0.10044544766332	0	0
hsa-miR-106a-5p	0.594868142292699	-0.140199408862621	0.611474192780073	-0.229280990952706	0.818650527003949	NA	over_vs_normal	NA	0.819414455996353	0.381030489913758	0	0
hsa-miR-106b-3p	1.37002327853184	0.254391771850507	0.654751790457362	0.388531616954888	0.697622661225625	NA	over_vs_normal	NA	0.73549087855784	3.11952166629046	0	0
hsa-miR-106b-5p	12.1390812709375	1.11261617223465	0.403050717270708	2.76048676893276	0.0057715295771451	0.146967878160873	over_vs_normal	FALSE	13.0420878629383	12.4494969398811	2.10058441281137	3.68247634827891
hsa-miR-107	6.84065943549033	0.0460101451606312	0.436791354473699	0.10533666632681	0.916108669281671	NA	over_vs_normal	NA	8.51451216956206	5.5376539352983	2.76029535783796	3.69842607086733
hsa-miR-107-5p:Novel	1.10961211720303	-0.385917206861053	0.700943357472541	-0.550568320174388	0.581929630690023	NA	over_vs_normal	NA	1.4078450484303	1.03773437540139	0.228700751109677	0
hsa-miR-10a-3p	1.30330976332397	-0.234372781507267	0.51179208152466	-0.457945306244397	0.646991735931189	NA	over_vs_normal	NA	1.62764119317305	0.899830261331279	0.906771436574314	0
hsa-miR-10a-5p	23.8453854824661	-0.182143624086653	0.432897639607206	-0.420754486561589	0.67393436951249	0.877781771318253	over_vs_normal	FALSE	8.28935442737288	60.6581861544575	5.57683281716154	3.44559558078761
hsa-miR-10b-3p	1.5024141801287	0.157264080452931	0.475194882089026	0.33094649454467	0.740684901344846	NA	over_vs_normal	NA	1.72787403506342	1.45398531847386	0.538363512172509	0.0734952072523705
hsa-miR-10b-5p	20.2703313172508	0.793718598371753	0.514434262407163	1.54289606344988	0.122855996111	0.498168941899716	over_vs_normal	FALSE	8.3895275689916	44.2696215975597	2.84958301143871	3.41385836252433
hsa-miR-11181-3p	1.08809869587104	-0.153524958325439	0.424631085503617	-0.361549032952585	0.717689057260844	NA	over_vs_normal	NA	1.2193109934793	1.19898230222434	0.706610624923801	0.082430024272026
hsa-miR-11181-5p	0.133731942091848	0.798313246170371	1.91645821331802	0.416556562842155	0.677002786741715	NA	over_vs_normal	NA	0.122719638184198	0.165970983011525	0	0
hsa-miR-11399	4.61119087896504	0.194711072188543	0.370281152849395	0.525846564671732	0.598994818343349	NA	over_vs_normal	NA	4.37326445802331	6.14207851428015	2.76029535783796	2.50340260129718
hsa-miR-11399-3p:Novel	145.277443003654	0.244183450340178	0.226502267157872	1.07806183754436	0.281006160874106	0.665639178416071	over_vs_normal	FALSE	159.094945115072	157.370786498877	123.934480355871	140.592011891635
hsa-miR-11400	1.3941243010779	0.865994347449387	0.458238741390156	1.88983224077088	0.0587804001232332	NA	over_vs_normal	NA	1.44795990435914	1.70907551337809	0.463248527073289	1.02846010007093
hsa-miR-11400-3p:Novel	3.85834996908376	0.0137251715218237	0.49491944981588	0.0277321320205332	0.977875795906846	NA	over_vs_normal	NA	5.63606712998678	2.47526708978679	1.85010228479038	0.910518040966747
hsa-miR-11401	1.11453937656029	-0.162281866136728	0.402483944043861	-0.403200844501373	0.686800478480809	NA	over_vs_normal	NA	1.2197180336511	1.34965546211518	0.678988493411034	0.441560065876544
hsa-miR-11401-3p:Novel	2.79388977404404	-0.603385858101577	0.411155962324257	-1.46753522602627	0.142230513934187	NA	over_vs_normal	NA	3.52873456563983	1.98786499680034	2.08392413235108	0.953745088405513
hsa-miR-1178-3p	0.209846951837026	-0.0250304641871875	1.20745760731117	-0.0207298906691445	0.983461124833744	NA	over_vs_normal	NA	0.283954513748278	0.0997924450779259	0	0
hsa-miR-1178-5p	0.674181940861045	-0.42929103548471	0.733072189650342	-0.585605403595342	0.558140716291494	NA	over_vs_normal	NA	0.872540932887966	0.285178416322478	0	0
hsa-miR-1179	1.28894410006737	0.0674104780425595	0.483991528671146	0.139280284982761	0.889228668329566	NA	over_vs_normal	NA	1.68263279622187	0.969092837380203	0.525542050012547	0.286286671165392
hsa-miR-1179-3p:Novel	5.32242697175424	-0.0245509476624495	0.316305625376187	-0.077617802823616	0.938132080498474	NA	over_vs_normal	NA	5.8068642394086	5.18936666537107	4.07087479550741	3.43445666441705
hsa-miR-1180-3p	2.44535515883579	-0.101789933895973	0.509582449574597	-0.199751647610604	0.841674818718504	NA	over_vs_normal	NA	2.71210562209348	2.11738881806327	1.33226399610881	0.755661206610887
hsa-miR-1180-5p	1.27923620469953	-0.151668874291076	0.632768811268563	-0.23969081849501	0.8105699532705	NA	over_vs_normal	NA	1.34472225316146	1.54461752985946	0.370020456958077	0
hsa-miR-1181	6.21366582364001	-0.790401987274338	0.420267114101181	-1.88071338621096	0.060010917738335	NA	over_vs_normal	NA	8.78022701546961	3.38590875172321	4.71555508029978	1.98023128637577
hsa-miR-1181-3p:Novel	84.0117189429453	-0.155747454992709	0.240702772598378	-0.647053016097073	0.517597631906874	0.8123364284721	over_vs_normal	FALSE	108.320208913726	88.9158601814621	75.7401039534609	52.3000398713382
hsa-miR-1182	5.94216065849645	0.274219175087497	0.245756151462872	1.11581815330032	0.264499981666564	NA	over_vs_normal	NA	6.07846780125791	7.07380659669129	4.80101184735847	5.31084466892179
hsa-miR-1182-5p:Novel	4.71404845836137	-0.067455757567803	0.345025358096268	-0.195509564688233	0.844994050624308	NA	over_vs_normal	NA	6.39111601510021	3.96168911878553	2.84958301143871	3.17782256215525
hsa-miR-1183	2.70112783672893	0.0367316587289115	0.303983462151604	0.120834398256154	0.903822203849481	NA	over_vs_normal	NA	2.84466781862041	2.38609072752745	2.40050592367923	1.45259002036224
hsa-miR-1183-5p:Novel	5.24534430573105	0.427353202927546	0.2944601003128	1.45131106888022	0.146693260468307	NA	over_vs_normal	NA	5.69562970713752	5.31149441857015	4.07393096046621	3.95989611200217
hsa-miR-1184	18.3216459929967	0.185894052693276	0.266772202095997	0.696826922868009	0.485911115108591	0.800712984965833	over_vs_normal	FALSE	21.3404472131507	15.7538148173088	10.3746966950469	12.5292638741876
hsa-miR-1184-5p:Novel	2.32924933410868	-0.299192779889195	0.346928978672096	-0.86240354159628	0.388465492325841	NA	over_vs_normal	NA	2.9520095249574	1.76645396085608	2.44961363353516	1.0613461446906
hsa-miR-1185-3p	0.691258057458156	-0.765989920778388	0.732548557874175	-1.04565071153953	0.295722326815761	NA	over_vs_normal	NA	0.786798234366204	0.649712441119951	0	0
hsa-miR-1185-5p	0.744341508703057	-0.432765974656631	0.66444130431683	-0.651323106864339	0.514837935372951	NA	over_vs_normal	NA	0.793126076949	0.840747699742615	0	0
hsa-miR-1193	2.81333292586521	-0.206772610295002	0.312159301705477	-0.662394518328633	0.507718415881818	NA	over_vs_normal	NA	3.197093706195	2.50717270993293	2.26692859143579	1.27509446378862
hsa-miR-1193-3p:Novel	10.4910351445297	-0.133826994979789	0.382646836843845	-0.34974023588859	0.726533654459486	0.907529191765058	over_vs_normal	FALSE	11.2702468599684	11.1772956902152	6.29324652958908	6.34401551443217
hsa-miR-1197	2.00689085121863	-0.659258236958635	0.407216242812691	-1.61893895097371	0.105460399091928	NA	over_vs_normal	NA	2.75266874628714	1.36104545133776	1.41813930911958	0.482775078012556
hsa-miR-1197-5p:Novel	2.65700266222091	0.197660904560862	0.515449559753917	0.383472836130131	0.701369207383551	NA	over_vs_normal	NA	3.14416002819642	2.03919589215223	0.93673441372786	0.846442686458065
hsa-miR-1199-3p	3.08152054696325	0.586824865636005	0.323387254312722	1.81461964814647	0.0695823809051148	NA	over_vs_normal	NA	3.18006293139155	3.75643891700682	2.26689744704207	1.96675186645662
hsa-miR-1199-5p	2.29061573926211	-0.114965223490504	0.41010550642136	-0.280330845819913	0.779223687573131	NA	over_vs_normal	NA	2.62847379674059	2.32424054948924	1.46758758346356	1.23451631232971
hsa-miR-1200	4.29196750989266	-0.643127243731318	0.390749938575086	-1.6458793213802	0.0997886071060443	NA	over_vs_normal	NA	5.4140069652001	2.86969121544211	3.26272096619588	1.61100396356069
hsa-miR-1200-3p:Novel	5.48330460603501	-0.424664164095528	0.375208351403076	-1.13180893364317	0.25771477103692	NA	over_vs_normal	NA	6.43987283743344	4.17424076115576	3.81572771700526	2.7067610212045
hsa-miR-1202	26.6772131791344	-0.246585662521801	0.39135902380806	-0.630075320922554	0.528645305485349	0.8123364284721	over_vs_normal	FALSE	25.4134595179493	36.993680710066	13.7986567781687	14.3203546569873
hsa-miR-1202-3p:Novel	15.2732224543441	0.324185707582378	0.287627924744846	1.12710095123748	0.259699801222229	0.654296672337276	over_vs_normal	FALSE	14.9722308317813	25.3303612428686	9.79845453414064	9.77661266783222
hsa-miR-1203	115.734286961989	0.24127166295725	0.366289926716712	0.658690412591798	0.510094590791096	0.8123364284721	over_vs_normal	FALSE	132.130794080594	103.779026103077	38.5372565997153	56.3412153179085
hsa-miR-1203-3p:Novel	2.76054718026341	0.712473749547319	0.514978448708035	1.38350206952302	0.166510973201729	NA	over_vs_normal	NA	1.44251185893765	3.4817272089576	0.543786827699313	0.682947604882822
hsa-miR-1204	17.8839873080576	-0.066600770321481	0.523244389934475	-0.127284251112222	0.898715424709564	0.968751338631419	over_vs_normal	FALSE	19.8143869223049	19.3457950934144	3.43469285033549	2.53720506163812
hsa-miR-1204-3p:Novel	1.20924919193532	-0.238894804080874	0.429341147929746	-0.556421869259	0.577922492150056	NA	over_vs_normal	NA	1.35877700483936	1.19401143359556	0.78592584671663	0.445537084565506
hsa-miR-1205	0.644219949187137	0.459238736682818	0.584840655770844	0.785237367052607	0.432314410500127	NA	over_vs_normal	NA	0.488914110222412	1.07689058901503	0	0
hsa-miR-1205-3p:Novel	1.41019173732498	0.0806745406217949	0.367836297495714	0.219321859128747	0.826399335270571	NA	over_vs_normal	NA	1.52684987518343	1.47918039385631	1.04887442159818	0.919441184030117
hsa-miR-1206	0.0456454705679877	0.198136908900194	3.38599741977286	0.0585165563751334	0.953337175011354	NA	over_vs_normal	NA	0.0680072861374394	0.0568890688447109	0	0
hsa-miR-1206-3p:Novel	0.640979022051578	0.0244181454108132	0.502688346652507	0.0485751173135762	0.96125790005723	NA	over_vs_normal	NA	0.832349076213874	0.424536347806809	0.51878839290166	0
hsa-miR-1207-3p	0.141722020305641	-0.131957069444346	1.52939601130742	-0.0862805110440569	0.931243430629664	NA	over_vs_normal	NA	0.18955349973728	0.100018941201048	0	0
hsa-miR-1207-5p	3.69536343038963	0.0998927086600939	0.289634662054533	0.344892106322847	0.730175485174156	NA	over_vs_normal	NA	3.94121398228046	4.44694026812649	3.17923747528958	2.9346529546138
hsa-miR-1208	2.70614448870007	-0.0730343820510761	0.368899061032794	-0.197979311323277	0.843061250516433	NA	over_vs_normal	NA	2.57628496557896	3.54679371776052	1.81354287314863	1.69696994504254
hsa-miR-1208-3p:Novel	6.52680051229124	0.0836379118987284	0.238274574291648	0.35101484137521	0.725577214165455	NA	over_vs_normal	NA	6.49293719746461	8.8790816441784	5.38363512172509	5.80180403566214
hsa-miR-12113	0.527160164342108	-0.522289860722974	0.554040763827334	-0.942692117300136	0.345838406499843	NA	over_vs_normal	NA	0.684723297679336	0.414203919844211	0.312244804575953	0
hsa-miR-12113-3p:Novel	1.34962403049792	-0.0270845381269361	0.415484496730046	-0.0651878429642919	0.948024440450092	NA	over_vs_normal	NA	1.63471519344831	0.918418242754116	0.800168641226412	0.117742502598239
hsa-miR-12114	1.40034432345714	0.261957035320519	0.508773996207094	0.514878978236715	0.606637591535489	NA	over_vs_normal	NA	1.33577013986716	1.39389327644948	0.522366179117236	0.38247541970122
hsa-miR-12114-3p:Novel	13.552304149949	0.101689923848564	0.42528490472116	0.239110118228244	0.811020196106941	0.935754202057398	over_vs_normal	FALSE	9.16953390292203	18.6566739559924	1.38343571440443	0.885059546243499
hsa-miR-12115	1.87278862275161	-0.462262543304783	0.509402680371784	-0.907459974430061	0.364163606405156	NA	over_vs_normal	NA	2.44837741535224	1.17771265782887	1.17407006677085	0.604712328011563
hsa-miR-12115-3p:Novel	4.06016396492718	-0.0792453497219689	0.304816579916883	-0.259977163130619	0.794881389250224	NA	over_vs_normal	NA	5.24102877119567	3.26923176408632	2.89301488318206	1.87091675996961
hsa-miR-12116	2.63444087271941	-0.252595660000075	0.381765155231307	-0.661651951569624	0.508194304594686	NA	over_vs_normal	NA	3.22356002878596	2.65265938639758	1.99839599416321	1.20088750142999
hsa-miR-12116-3p:Novel	1.54372317899237	-0.0564813442276057	0.381065837530365	-0.148219385378793	0.882169633472211	NA	over_vs_normal	NA	2.07527536383701	1.19611073475099	1.61509053651753	0
hsa-miR-12117	1.62886229737446	0.544688095476743	0.451432884730413	1.20657602469971	0.227595464581551	NA	over_vs_normal	NA	1.45555128041216	1.72784128421677	0.543786827699313	0.939947065539849
hsa-miR-12117-3p:Novel	19.9901260783312	-0.786538034742731	0.427919922858943	-1.83804958060343	0.0660550997127519	0.424299874731461	over_vs_normal	FALSE	18.5744879321688	21.5515677545528	6.63232178218062	8.14513924548128
hsa-miR-12118	15.8646320232215	-0.485016553315061	0.607141675777017	-0.798852348085541	0.424376032487761	0.77584643888147	over_vs_normal	FALSE	26.1284724435445	9.63914503345166	2.18571363203167	3.55445173193199
hsa-miR-12118-3p:Novel	65.7137992527882	-0.0755774753057568	0.25388186584002	-0.297687568411762	0.765941632477543	0.924040653040865	over_vs_normal	FALSE	65.1975485861668	65.9989566485783	52.753296133282	60.1944576646554
hsa-miR-12119	9.12528408779828	0.365607462877763	0.433413668734978	0.843553143916471	0.398919156942281	0.751943087701116	over_vs_normal	FALSE	7.95286587291195	12.178112334313	5.78602976636412	3.61095373712596
