ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-miR-10400-3p	3.43517273693199	6.32794956718176	2.77429832187712	2.3601708703028	2.06857137919071	1.27552736189152	0.729138921556037	0.0850289819632451	0.626544918183386	low_vs_no	FALSE	female	stool
hsa-miR-10400-5p	126.784812910107	59.5544178733036	191.659460158005	46.1052509669427	36.5100378323552	50.9627782083695	0.264627088263101	0.434251244584724	0.892211608845052	low_vs_no	FALSE	female	stool
hsa-miR-10401-3p	2.00945915181007	1.15716169859174	1.44032202491403	0.425547124539129	0.243805739922049	0.528966494993622	0.44587880792304	0.435817804538828	NA	low_vs_no	NA	female	stool
hsa-miR-10401-5p	79.4454078819969	90.8549910108961	90.7028901186404	44.5043741972572	43.5415133710891	70.815811047944	0.267559190853097	0.422650898875118	0.887933570624964	low_vs_no	FALSE	female	stool
hsa-miR-105-3p	7.3470837282538	9.73759570664442	7.70846659041524	3.638588438575	5.21641544123181	5.24579807300532	-0.0398932632562243	0.921067845899605	0.988560910020999	low_vs_no	FALSE	female	stool
hsa-miR-105-5p	9.67816865293736	3.72970288847792	3.18889097063955	3.19359067649292	2.22057473065869	1.71879152491172	-0.674669528670147	0.102184361837617	0.657890027426588	low_vs_no	FALSE	female	stool
hsa-miR-10522-3p:Novel	11.5031770766277	8.05295315477852	9.50850774220904	3.05708488504684	3.87252143787582	3.39007115519041	-0.347080859740019	0.385590681405061	0.872837280002902	low_vs_no	FALSE	female	stool
hsa-miR-10522-5p	3.5839670439619	0.708679693212457	0.489125639222595	0.387962030083648	0	0	0.110741932148655	0.844055509487156	NA	low_vs_no	NA	female	stool
hsa-miR-10523-3p:Novel	19.599959586973	19.9386716667821	16.2899369117498	15.5184812033459	14.1235171126065	10.6664453377951	-0.213298864257381	0.508376376734232	0.911761980012482	low_vs_no	FALSE	female	stool
hsa-miR-10523-5p	2.00889683018368	2.90885239832531	1.75567402511123	1.16388609025094	1.19345684126623	0.328629739843445	-0.0553298794143181	0.916680698706624	0.988560910020999	low_vs_no	FALSE	female	stool
hsa-miR-10524-3p:Novel	3.81482240187632	6.33374277441376	2.31433797675132	1.74496722278196	1.03387660035667	1.39750970092386	-0.543043597301784	0.368105493591537	0.868352119197181	low_vs_no	FALSE	female	stool
hsa-miR-10524-5p	2.45533479693797	4.70982616131122	1.28104479771856	0.775924060167296	0	0	-0.448534504735191	0.576337893325631	0.935561026832681	low_vs_no	FALSE	female	stool
hsa-miR-10525-3p	0.41653398895242	0.842481369770802	0.789507576895397	0	0	0	0.669028663815431	0.213295999361516	NA	low_vs_no	NA	female	stool
hsa-miR-10525-5p:Novel	0.448593815265461	0.808831937244967	0.805643095574814	0	0	0	0.26417476030996	0.655430047123636	NA	low_vs_no	NA	female	stool
hsa-miR-10526-3p	7.79792617969774	4.9318659994374	5.54924006841683	4.20349171693941	3.08178700010914	3.33965449578609	-0.335675804736736	0.272422067521776	0.846171564780456	low_vs_no	FALSE	female	stool
hsa-miR-10526-5p:Novel	7.36602009020611	4.72766718620282	5.03456837213945	3.10369624066919	3.02687833215543	2.66672225423237	-0.362749351642877	0.243426631231993	0.827779927777025	low_vs_no	FALSE	female	stool
hsa-miR-10527-3p:Novel	21.8447970237988	10.0748868239061	13.6896792789634	5.89962097897921	4.48771252546483	5.61533861334117	-1.12409961335874	0.00510930657690075	0.254871223429119	low_vs_no	FALSE	female	stool
hsa-miR-10527-5p	21.0752555792782	9.07805015577399	12.9983901688029	5.10427970413511	3.68230292844094	4.21960221396721	-1.24175065203453	0.00427885562305909	0.227739337152727	low_vs_no	FALSE	female	stool
hsa-miR-106a-3p	3.91113716706315	1.50028162216669	0.407631116526168	0	0	0	-1.07594147605055	0.30867860626691	NA	low_vs_no	NA	female	stool
hsa-miR-106a-5p	1.4059371820107	1.62417831726346	1.89484365869082	0	0	0	-0.395559339513921	0.52009269986242	NA	low_vs_no	NA	female	stool
hsa-miR-106b-3p	25.1112583777957	5.71276156864548	12.7163085503037	0.879442696945472	0.535099014888236	0.0804347595475661	-0.454976778347703	0.449387316242375	0.898983541074943	low_vs_no	FALSE	female	stool
hsa-miR-106b-5p	96.7761033059897	71.6824153158488	35.6472437595824	38.5687489391837	38.711835810569	5.2986231142252	-0.594810940247458	0.158149984161705	0.732681892066645	low_vs_no	FALSE	female	stool
hsa-miR-107	82.1084654244676	8.65133215570553	12.4403986108484	2.9788298717739	3.70437313448999	5.95723038471797	0.177905874500962	0.676934854329149	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-107-5p:Novel	7.82744334175849	1.50872333419296	2.12677226395675	0.581655740927319	0	0.328629739843445	-0.893164909348875	0.116625800336721	NA	low_vs_no	NA	female	stool
hsa-miR-10a-3p	9.74186592989018	2.35435702237619	1.77699553287418	1.55184812033459	0.997989095032873	0.478183053614641	-0.764416568549028	0.121019550743389	0.684925953415751	low_vs_no	FALSE	female	stool
hsa-miR-10a-5p	367.080924217282	26.2720001280575	38.4600526158252	6.76892326310769	4.74377938170973	7.0420558752086	0.560843410139952	0.193857123636004	0.751941284266238	low_vs_no	FALSE	female	stool
hsa-miR-10b-3p	4.43819689323428	6.15754284646504	2.65631394636433	2.32662296370928	3.55231311402672	1.78012221553932	0.184955766388692	0.60289440765267	0.941187886132343	low_vs_no	FALSE	female	stool
hsa-miR-10b-5p	117.103209073961	36.2339988421193	22.6644105069517	4.66755560410504	4.23016594603721	3.98862755100645	0.229873974672185	0.61529397193115	0.944854758076961	low_vs_no	FALSE	female	stool
hsa-miR-11181-3p	1.43007735520788	1.78907815946798	1.84195180033151	1.05451218285364	1.08886854021968	0.896648868743421	0.212488097007195	0.602213269488916	NA	low_vs_no	NA	female	stool
hsa-miR-11181-5p	0.111739263374727	0.133040259985057	0.541408036061102	0	0	0	0.269781294183836	0.850117654742734	NA	low_vs_no	NA	female	stool
hsa-miR-11399	3.4892329754993	5.89056346259178	3.92727651602673	3.638588438575	4.34853781260637	1.23183121058104	0.829310904577222	0.0207951958365591	0.447061718756661	low_vs_no	FALSE	female	stool
hsa-miR-11399-3p:Novel	161.143652793891	243.267775946696	158.105170292692	127.96426300401	163.862480315622	112.740351305124	0.61309780143463	0.0432854132071679	0.579088661649495	low_vs_no	FALSE	female	stool
hsa-miR-11400	8.80508661257977	4.49451076156783	1.91857484597124	2.32662296370928	1.60676330142461	1.28662541362969	-0.723221582454779	0.126949214582809	0.691132145381028	low_vs_no	FALSE	female	stool
hsa-miR-11400-3p:Novel	12.1072897463249	7.35443960388303	6.1570792586807	5.63992089936498	4.74377938170973	4.02962971506072	-0.458097121304482	0.185527365781277	0.746768546339943	low_vs_no	FALSE	female	stool
hsa-miR-11401	2.1520381166506	2.2741474523555	2.17247730282642	1.14640683189257	1.19264613163043	1.26224211762783	0.343118345165578	0.40751613928176	NA	low_vs_no	NA	female	stool
hsa-miR-11401-3p:Novel	9.19999538315617	9.65849654084269	5.98685765840355	6.39287197071282	5.99235370270118	3.60203179332773	0.109741133724582	0.716547582002926	0.950452019697156	low_vs_no	FALSE	female	stool
hsa-miR-1178-3p	0.276506074892458	0.660574162649464	0.177857105301542	0	0	0	0.0814818920913316	0.914807171434829	NA	low_vs_no	NA	female	stool
hsa-miR-1178-5p	1.85855755302894	1.36108990263235	1.27549061261087	0.879442696945472	0.653116353036987	0	-0.520847128999806	0.273326405797372	NA	low_vs_no	NA	female	stool
hsa-miR-1179	1.31594493148038	1.8030638100062	1.30592603545988	1.14225928146933	0.849775995460361	0.0804347595475661	0.140103204281497	0.769259819301282	NA	low_vs_no	NA	female	stool
hsa-miR-1179-3p:Novel	7.60486027304529	10.5011877812486	7.76640341444005	5.52963634614637	5.6172060557484	5.67282170351218	0.430952109909249	0.180717801452966	0.746285713477473	low_vs_no	FALSE	female	stool
hsa-miR-1180-3p	9.83263779817104	8.02940587987771	4.25697203620904	2.70226903395555	3.91499164382457	2.01271605218518	0.159835565547483	0.698901285710425	0.950452019697156	low_vs_no	FALSE	female	stool
hsa-miR-1180-5p	0.575770953839275	1.01839271221177	1.91582852326933	0.491321642537372	0.227911194597391	0	0.139633380899419	0.812725128971668	NA	low_vs_no	NA	female	stool
hsa-miR-1181	6.52983047340289	11.0363813597265	11.1822071604471	3.51777078778189	5.0140462811426	5.0440723758812	-0.146299095341726	0.731703843889207	0.95198575586832	low_vs_no	FALSE	female	stool
hsa-miR-1181-3p:Novel	126.393737584152	107.194757302633	134.632138071452	72.7069676159149	72.9351828841574	68.6611787155999	0.162634696417307	0.589255783305644	0.940603193329504	low_vs_no	FALSE	female	stool
hsa-miR-1182	15.4663945810145	10.9447636685113	8.94899674240304	14.354595113095	8.2854708039108	5.39379845032311	-0.215816945072162	0.404116317106492	0.880029949434949	low_vs_no	FALSE	female	stool
hsa-miR-1182-5p:Novel	9.11098515149313	13.2866975396486	7.47558532451786	7.04990112420623	5.54117840225022	5.33495978394617	-0.0689089414407772	0.860909382198846	0.983559211643485	low_vs_no	FALSE	female	stool
hsa-miR-1183	5.47237987483851	7.033331690384	4.00486141520403	4.22994067452374	3.42164252090815	2.4117199468661	-0.173379174198582	0.672884641734464	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-1183-5p:Novel	22.4004882344202	10.8715276999719	8.45572178354072	15.2575412712692	7.22309596141307	5.58728010100587	-1.03692697287831	0.000426049233354188	0.055275188717174	low_vs_no	FALSE	female	stool
hsa-miR-1184	51.3238670099235	62.296525444734	48.7236240130163	36.6970239633065	49.6429354270009	11.4581951634816	0.236669769815738	0.37857317259065	0.872775076193581	low_vs_no	FALSE	female	stool
hsa-miR-1184-5p:Novel	9.96141160722583	9.88555160725723	3.90022742520534	5.76315637086783	4.20779901254754	2.23044720304109	-0.11335676199361	0.74207704474695	0.95198575586832	low_vs_no	FALSE	female	stool
hsa-miR-1185-3p	1.20724360587069	0.856828671956311	0.718110883109018	0.245660821268686	0.320721677204047	0.0804347595475661	-0.586957173208227	0.23321075555194	NA	low_vs_no	NA	female	stool
hsa-miR-1185-5p	1.23761323811877	0.934353567960553	0.797165386360407	0	0.337315868023005	0.0804347595475661	-0.534169852854635	0.281246358489784	NA	low_vs_no	NA	female	stool
hsa-miR-1193	7.88416889561485	7.58449561975031	4.18966735849079	5.27665618167283	5.18506578919135	2.83326503888874	-0.051040654148107	0.855493889073664	0.982453054152807	low_vs_no	FALSE	female	stool
hsa-miR-1193-3p:Novel	39.4919479215027	29.0244305335226	28.9892662696144	9.13327941916825	10.7845391455834	13.6323477107579	-0.18542557547739	0.680335597622553	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-1197	10.9784393521377	9.31572435991008	3.72283674203698	7.86723623434266	5.77299018967285	2.45111020579731	-0.403138901192264	0.206490486253292	0.780595522310955	low_vs_no	FALSE	female	stool
hsa-miR-1197-5p:Novel	6.64687796677143	4.59548550633952	3.87528623008782	1.55184812033459	1.18283217502046	1.16928057759522	-0.0893718720780189	0.868222890604315	0.984985922895988	low_vs_no	FALSE	female	stool
hsa-miR-1199-3p	6.96347390211902	5.54531274895454	3.8410042492501	3.80292311190013	3.91869811822192	2.11485572620061	-0.300885712650546	0.347349749928212	0.868352119197181	low_vs_no	FALSE	female	stool
hsa-miR-1199-5p	4.57547136384272	4.03021382638462	5.07236138996499	1.91496206042608	1.80256492450922	2.29841971722411	-0.0791543917284124	0.848697824345295	0.980849586864579	low_vs_no	FALSE	female	stool
hsa-miR-1200	5.78779036061168	4.61605299367374	6.18785297247078	1.75888539389094	2.14039605955294	2.12172769606594	-1.19484798976901	0.0103201533210458	0.334585171178027	low_vs_no	FALSE	female	stool
hsa-miR-1200-3p:Novel	9.01704231111443	8.4592566196673	8.50602426871767	3.638588438575	5.7786852994342	5.55723690141292	-0.149259590785243	0.677631678813854	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-1202	41.3071013999782	37.0792662847843	28.8131339735526	28.3220504436336	22.4741586253059	22.7503545172263	-0.602723287872807	0.0781622442506914	0.615956952368541	low_vs_no	FALSE	female	stool
hsa-miR-1202-3p:Novel	18.78758386796	58.3574371031938	52.034267867267	15.8299685450185	15.8527745388023	16.414620431638	0.481568263306209	0.257325085659892	0.839127871632023	low_vs_no	FALSE	female	stool
hsa-miR-1203	423.64121188163	413.28930121707	272.152871690736	158.288508274128	215.160056153361	158.742175314897	0.285189255265892	0.448809060163177	0.898983541074943	low_vs_no	FALSE	female	stool
hsa-miR-1203-3p:Novel	1.64026754582233	2.96532540827229	3.06958032224594	0.850713284022518	1.43214820951948	1.10057758676532	0.620776684021294	0.171047360185738	0.742639926109992	low_vs_no	FALSE	female	stool
hsa-miR-1204	12.9974398806252	14.7256599568602	21.8103801647995	3.40437699631303	5.18506578919135	4.64526330213912	0.92136000489776	0.0484873718371049	0.579088661649495	low_vs_no	FALSE	female	stool
hsa-miR-1204-3p:Novel	1.70304395532069	1.9724899033807	1.24936838856072	1.16388609025094	1.09112465049131	0.452580620248823	0.452655424246305	0.27791257950515	NA	low_vs_no	NA	female	stool
hsa-miR-1205	2.58005371371659	1.29870299800956	0.773225072379733	1.06339160502815	0.513631166684856	0.409277241928647	-0.782474335354176	0.0804450620632559	NA	low_vs_no	NA	female	stool
hsa-miR-1205-3p:Novel	1.31650598237146	2.54147152770925	2.34132609396642	0.786723623434266	1.43214820951948	1.03680086677685	0.803438493523152	0.05599067411526	0.587134627102985	low_vs_no	FALSE	female	stool
hsa-miR-1206	0.129031261067987	0.254230445205068	0.362345927979688	0	0	0	0.391361216123255	0.743196371320275	NA	low_vs_no	NA	female	stool
hsa-miR-1206-3p:Novel	0.909224270585629	1.65212578550652	1.69087344286478	0.376051292394871	0.651706492606642	0.810947838616408	0.308252498850132	0.525203670278189	NA	low_vs_no	NA	female	stool
hsa-miR-1207-3p	0.329326395728819	0.249402580108454	0.411759783512514	0	0	0	-0.0619518755880621	0.9320453106532	NA	low_vs_no	NA	female	stool
hsa-miR-1207-5p	6.17275235893691	6.93214787733953	4.17370917778434	4.54021302502929	4.67376797503199	3.02713232428799	-0.0104805688834109	0.971099694574307	0.995105791559328	low_vs_no	FALSE	female	stool
hsa-miR-1208	3.76419609389384	3.513963695587	3.17327757938493	2.24122747755971	1.95934905911096	1.57831634242578	-0.0937288290276427	0.81947676370496	0.971445367327276	low_vs_no	FALSE	female	stool
hsa-miR-1208-3p:Novel	9.44024385761235	9.17839312039671	15.4881856504044	7.08051261090839	6.29107865379433	8.09874255387149	-0.0456212767133603	0.882102587559986	0.986090402678264	low_vs_no	FALSE	female	stool
hsa-miR-12113	1.81156866117128	1.56598139035223	0.647223152408418	0.879442696945472	0.678846549856427	0	-0.0623084672922728	0.877231618602616	NA	low_vs_no	NA	female	stool
hsa-miR-12113-3p:Novel	4.93009591046404	4.43116126021227	2.17885998049864	2.67494927441599	2.59253289459568	1.04571476841712	0.175226032050368	0.597843844387624	0.940603193329504	low_vs_no	FALSE	female	stool
hsa-miR-12114	3.93835149826691	5.31621693719596	1.60048730123976	0.908042605005857	0.99549421708205	0.694164048577317	0.196515681173681	0.715828851024246	0.950452019697156	low_vs_no	FALSE	female	stool
hsa-miR-12114-3p:Novel	119.526355673114	56.356365301655	19.2802939323157	19.8597095843673	35.7040409642931	1.76224206170232	-0.267329315593132	0.469564732407183	0.907752697921589	low_vs_no	FALSE	female	stool
hsa-miR-12115	4.17599284896796	2.56042468029874	2.4495060718624	2.28331985479206	1.84115146422047	1.5028364762341	-0.136295721729272	0.69204515440634	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-12115-3p:Novel	24.9881919435791	18.7929663595316	7.23592418528276	14.354595113095	11.2086326671735	2.97761665202903	-0.691435078826251	0.0221554617214088	0.45260443230878	low_vs_no	FALSE	female	stool
hsa-miR-12116	2.30600474711079	4.23785628720481	3.29467059417618	2.29281366378513	2.81783381400913	3.05190403086937	0.60597255101817	0.0831198621894976	0.6210355724186	low_vs_no	FALSE	female	stool
hsa-miR-12116-3p:Novel	2.01506015802404	3.74336779832874	3.25456946425071	1.47396492761212	2.49653602477707	2.32760728963789	0.590391806979264	0.0737121934644276	0.611309498578295	low_vs_no	FALSE	female	stool
hsa-miR-12117	10.8279030586437	5.20145240668722	2.94069115802884	1.64447954623012	1.80256492450922	1.5028364762341	-0.70974738850088	0.126818017186367	0.691132145381028	low_vs_no	FALSE	female	stool
hsa-miR-12117-3p:Novel	24.8409816695404	25.5065381845609	15.6041869704038	14.9853100973899	11.0320483196614	7.5271829464457	0.202653592382059	0.61438626314407	0.944854758076961	low_vs_no	FALSE	female	stool
hsa-miR-12118	15.1259430494303	19.6844683658992	38.136345332574	2.67494927441599	3.57444703651386	3.60261489987484	-0.220714699686199	NA	NA	low_vs_no	NA	female	stool
hsa-miR-12118-3p:Novel	60.9454179960099	76.7547344530664	79.4824208506417	47.9497169506333	66.1922899179685	50.7389561711799	0.200437539922534	0.417005190046515	0.883869696294244	low_vs_no	FALSE	female	stool
hsa-miR-12119	18.3549575793024	19.14263952077	15.2032449630964	9.77733360226666	13.0624540113267	9.68283934036465	0.390632366375606	0.221044934414929	0.800218998611468	low_vs_no	FALSE	female	stool
hsa-miR-12119-3p:Novel	33.4408872515207	39.7945266424119	12.3742669316604	22.6007955567191	18.7284655210883	3.44694055383273	0.12069856976718	0.68509592888157	0.94906079019687	low_vs_no	FALSE	female	stool
hsa-miR-12120	8.33236123095452	4.3893054576005	2.02195729637391	3.80292311190013	2.28953574439598	0.834731249328602	-1.19405078047878	0.000491983143985491	0.055275188717174	low_vs_no	FALSE	female	stool
hsa-miR-12120-3p:Novel	40.8852466610524	29.6240052149189	29.0075049516437	15.8299685450185	13.443703916511	10.9196622875195	-0.686663559119623	0.0746450866801447	0.6134624939805	low_vs_no	FALSE	female	stool
hsa-miR-12121	81.9777965295841	240.403363107224	132.359204514631	47.9748898217119	54.7447936882776	43.1138475967872	1.2975290094976	0.00331298555410615	0.203038686101648	low_vs_no	FALSE	female	stool
hsa-miR-12121-3p:Novel	15.3994265427332	12.5353150861505	12.7039558549975	10.3176614870331	7.19338826963925	6.53367223976961	-0.284429689711144	0.422048774019814	0.887543745365197	low_vs_no	FALSE	female	stool
