ID	Average_no	Average_low	Average_high	Median_no	Median_low	Median_high	log2FoldChange	pvalue	padj	test	treshold	samples	biospecimen
hsa-miR-10398-3p	2.65653876114561	2.05002069886751	1.87607083914569	1.91410488905066	1.38124519573085	0.824239449759353	0.130381389776872	0.639850751485261	NA	low_vs_no	NA	both	stool
hsa-miR-10398-5p	0.642527828473643	0.697725787966104	0.728000980689761	0	0	0	0.239631296284992	0.614485740117486	NA	low_vs_no	NA	both	stool
hsa-miR-10399-3p	0.874326088615929	0.380855819096537	0.400177737788211	0	0	0	0.100628966085827	0.870024061893721	NA	low_vs_no	NA	both	stool
hsa-miR-10399-5p	0.982679070288313	0.671153708106761	0.794119889809968	0	0	0	0.0191538998851694	0.976279194034393	NA	low_vs_no	NA	both	stool
hsa-miR-103a-1-5p	0.399445523239943	0.851451747155328	0.558053721135843	0	0	0	0.247876501568403	0.68622677094446	NA	low_vs_no	NA	both	stool
hsa-miR-103a-2-5p	0.207882718482192	0.368538941376729	0.364966975884467	0	0	0	0.224101123186747	0.722355343574055	NA	low_vs_no	NA	both	stool
hsa-miR-103a-3p	1.69095399923289	2.20104803077544	1.80015751213667	1.3673552302553	1.26755441806319	1.29421107166128	0.169217128575527	0.594367715049524	NA	low_vs_no	NA	both	stool
hsa-miR-103b-3p:Novel	63.4956909816609	9.2979994805696	11.9837980921643	1.47631705599509	0.82240116017356	0.951556602289536	-0.328645139553596	0.472737682781561	0.872157830777878	low_vs_no	FALSE	both	stool
hsa-miR-103b-5p	0.160788863227182	0.313410324487161	0.262994225132671	0	0	0	0.480522837423054	0.514682671772462	NA	low_vs_no	NA	both	stool
hsa-miR-10400-3p	5.15099822537669	5.00060109743498	2.53492593365186	2.4416602026778	1.80177235965038	1.3733778667889	0.215414169115973	0.552258972799385	NA	low_vs_no	NA	both	stool
hsa-miR-10400-5p	116.298319056776	69.2045142837436	147.874301170237	50.0223937197494	35.7412724668266	52.0647388170857	-0.0101552739817059	0.974820022110448	0.993663490255786	low_vs_no	FALSE	both	stool
hsa-miR-10401-3p	1.67781126223737	1.16068335233578	1.03963618493019	0.425547124539129	0	0.321739038190265	0.273758442825829	0.563808550093812	NA	low_vs_no	NA	both	stool
hsa-miR-10401-5p	77.4722100678361	87.6317666760235	106.150245494977	45.7795195498705	42.113921457517	57.6818704051338	-0.000590126507192156	0.998499639555576	0.999754812511934	low_vs_no	FALSE	both	stool
hsa-miR-105-3p	7.45769320859849	11.7753954352996	5.36490644862701	4.38523452626643	4.95946964685524	3.43128142682202	0.05016943026886	0.889614604818116	0.986170883178242	low_vs_no	FALSE	both	stool
hsa-miR-105-5p	8.79783976015624	3.97017611716781	2.80229933357083	2.61939141299985	2.20141201582065	1.51817659225059	-0.920328363234035	0.00651127380342901	NA	low_vs_no	NA	both	stool
hsa-miR-10522-3p:Novel	11.415352379279	12.3064624962186	8.2778234550446	5.44298101693073	4.26774343314698	3.33814760560488	-0.499515363617439	0.164715158518964	0.683248696553836	low_vs_no	FALSE	both	stool
hsa-miR-10522-5p	3.03651671117123	0.706007662284336	0.459809929467961	0.387962030083648	0	0	-0.228977341266808	0.592937623051716	NA	low_vs_no	NA	both	stool
hsa-miR-10523-3p:Novel	17.4410787324406	18.9773638236418	17.3068108607867	14.0026668123151	13.4581988188515	10.6920385961813	-0.00974057037998705	0.971730746376743	0.993540814868463	low_vs_no	FALSE	both	stool
hsa-miR-10523-5p	2.03459627181261	2.77650785989448	2.09837911801212	1.28070141574841	1.18877296364332	0.807715533826644	0.169998707281648	0.683076984040216	NA	low_vs_no	NA	both	stool
hsa-miR-10524-3p:Novel	3.15664436093801	5.98741542837131	2.68464990297206	1.14225928146933	1.01657657819126	0.473757549943885	0.421694725532897	0.435021795094079	NA	low_vs_no	NA	both	stool
hsa-miR-10524-5p	2.04452693340075	4.52509268554095	2.01000948578143	0.752102584789743	0	0	0.409706301130004	0.563811900641152	NA	low_vs_no	NA	both	stool
hsa-miR-10525-3p	0.429807796316463	0.683632098117383	0.641620397964929	0	0	0	0.519744170368922	0.249166526036902	NA	low_vs_no	NA	both	stool
hsa-miR-10525-5p:Novel	0.464664591187187	0.620276976905745	0.582035265012582	0	0	0	0.129590793433186	0.798092544608022	NA	low_vs_no	NA	both	stool
hsa-miR-10526-3p	7.32738687721435	4.63594365441455	5.20792316262596	5.26228143151971	3.01339370906936	3.64896606494615	-0.381434747002172	0.154312542175517	NA	low_vs_no	NA	both	stool
hsa-miR-10526-5p:Novel	6.97361464438683	4.42609399549009	4.83950498892935	4.20349171693941	2.88079145699553	3.33044810801338	-0.39346079788377	0.150129057130875	NA	low_vs_no	NA	both	stool
hsa-miR-10527-3p:Novel	20.3855526690237	11.4870003622201	11.4527624640078	6.72368243267914	5.15543865993118	4.9110366754887	-0.793263101234531	0.0140669901785809	0.270486504818712	low_vs_no	FALSE	both	stool
hsa-miR-10527-5p	19.5965784017068	10.3990895722828	10.790741036863	5.89962097897921	4.33705636487423	4.24685393978615	-0.861197710957611	0.0139965937347655	0.270486504818712	low_vs_no	FALSE	both	stool
hsa-miR-106a-3p	4.00423045902111	1.39438015259497	0.431340373873103	0	0	0	-0.981069435347463	0.243185683589781	NA	low_vs_no	NA	both	stool
hsa-miR-106a-5p	1.31878719290577	1.45472377599617	1.21440810310384	0.320175353937102	0	0	-0.341480020628269	0.515724571460438	NA	low_vs_no	NA	both	stool
hsa-miR-106b-3p	20.197164685071	4.54960716101336	6.91447322974657	1.57344724686853	0.449058660649612	0	-0.409260396141063	0.44503062032026	NA	low_vs_no	NA	both	stool
hsa-miR-106b-5p	88.7783829995563	59.5346862582878	29.7466729969534	36.6443116784211	23.8561626016976	4.62008616747865	-0.179433889080208	0.60829066633974	0.904332288806968	low_vs_no	FALSE	both	stool
hsa-miR-107	66.6261468967555	10.2104895462224	9.41639699149253	4.17623396156766	3.97910905594198	5.11603014653814	0.364795088720885	0.33719800558681	0.81748453948116	low_vs_no	FALSE	both	stool
hsa-miR-107-5p:Novel	6.45653662914555	1.62471776765116	1.52012952890168	0.581655740927319	0	0.274746483253118	-0.865607834132319	0.0853194607080322	NA	low_vs_no	NA	both	stool
hsa-miR-10a-3p	8.44020301132208	2.23906157030893	1.72373050981059	1.55184812033459	1.0784593954949	0.482608557285397	-0.9624050291236	0.0160820829936582	NA	low_vs_no	NA	both	stool
hsa-miR-10a-5p	292.129441712374	30.9757181481611	23.85325808618	6.18553918011708	5.17192573344147	5.13696307281805	0.480589730545242	0.216775360516012	0.716256229050545	low_vs_no	FALSE	both	stool
hsa-miR-10b-3p	4.33223626196057	5.54735787168494	2.69868202733507	2.32662296370928	3.12759166139213	1.3420817659865	0.288450529077108	0.356380667761135	NA	low_vs_no	NA	both	stool
hsa-miR-10b-5p	93.4679265901297	32.7728802042007	22.9722988738988	4.04088809910696	4.23777029559987	3.69812140669356	0.595954432027569	0.163193680320134	0.683248696553836	low_vs_no	FALSE	both	stool
hsa-miR-11181-3p	1.68902420758127	1.82768709932351	1.6650406911272	1.88025646197436	0.970375920372328	0.74245151299617	0.0839273054562277	0.80875762077431	NA	low_vs_no	NA	both	stool
hsa-miR-11181-5p	0.0980508311610267	0.174136933453586	0.318718475625764	0	0	0	0.320871818402362	0.753282935276826	NA	low_vs_no	NA	both	stool
hsa-miR-11399	5.09278799496999	6.03160392501908	4.31090566159733	4.16227960118233	4.19934148171034	1.95269174388156	0.4251493275276	0.156090709404329	NA	low_vs_no	NA	both	stool
hsa-miR-11399-3p:Novel	158.363423958271	224.47280271574	173.930034479943	127.96426300401	159.363542175868	115.182575672115	0.498521982388321	0.040467462772949	0.402883586600418	low_vs_no	FALSE	both	stool
hsa-miR-11400	7.48667172154766	3.84775207377959	1.55170284196025	1.20874517121055	1.45307990866686	0.91037420253191	-0.24782891995911	0.523290115424816	NA	low_vs_no	NA	both	stool
hsa-miR-11400-3p:Novel	10.9951608997116	7.21685657292078	5.229614772386	5.19594987497014	3.99512732634415	2.44728105254073	-0.407825862919242	0.209030168292082	NA	low_vs_no	NA	both	stool
hsa-miR-11401	2.35220604227078	2.00130676624747	1.87072087067638	1.47396492761212	1.10712112215532	0.907259648059808	0.0542384136526714	0.86853351200371	NA	low_vs_no	NA	both	stool
hsa-miR-11401-3p:Novel	8.11194928708902	9.52526366004921	4.69616456439398	5.63992089936498	4.95756057118166	2.77007974467475	0.173119748061627	0.555532900961956	NA	low_vs_no	NA	both	stool
hsa-miR-1178-3p	0.344388982278291	0.560980789258252	0.170123838384526	0	0	0	0.372746196182381	0.551367110172887	NA	low_vs_no	NA	both	stool
hsa-miR-1178-5p	1.69296972882295	1.19853314564076	1.33330733620018	0.879442696945472	0.484726777939819	0	-0.245404268956611	0.562594661350151	NA	low_vs_no	NA	both	stool
hsa-miR-1179	1.58773880017861	1.73939820818432	1.74487221991166	1.1394414279163	0.675486770623868	0.568447794059794	0.109963750418639	0.783635378818176	NA	low_vs_no	NA	both	stool
hsa-miR-1179-3p:Novel	7.38744536958537	10.2907906671084	7.1514577216147	4.78708855597148	5.51973927624606	5.50388900659077	0.484407833516107	0.0769264139243453	NA	low_vs_no	NA	both	stool
hsa-miR-1180-3p	8.85760745893911	6.98041146577311	4.15008166746897	2.72412781501757	3.15670951131574	1.75941343498338	0.0533484628821941	0.877958337907919	NA	low_vs_no	NA	both	stool
hsa-miR-1180-5p	0.620402199837501	1.24763615988585	1.70121711985273	0.491321642537372	0.23847871195238	0	0.354280300139679	0.481982940254225	NA	low_vs_no	NA	both	stool
hsa-miR-1181	8.00420616071797	10.8566222518999	7.71866054866583	3.74081006599067	5.03623540261482	3.70016777270311	-0.311315295276644	0.374973499716149	0.834705194804501	low_vs_no	FALSE	both	stool
hsa-miR-1181-3p:Novel	118.143498826489	113.587708083166	122.887888682994	76.2877063563459	74.7305412509335	67.6495067429339	0.0703869015199345	0.785366089559267	0.952114853004354	low_vs_no	FALSE	both	stool
hsa-miR-1182	14.9265838875119	11.5412665439452	9.61996045565632	11.8045538650761	8.06281648669274	6.53403529615514	-0.153328112147784	0.477072173944656	0.872157830777878	low_vs_no	FALSE	both	stool
hsa-miR-1182-5p:Novel	10.0114523997386	11.4445680175478	8.03288659360166	7.04990112420623	5.54010807056184	4.73757549943885	-0.119961575486029	0.706570885550316	0.936352927922092	low_vs_no	FALSE	both	stool
hsa-miR-1183	4.71441771995864	5.90013173455887	3.29974366260555	3.19139237064765	3.09923355588845	2.11961666019753	-0.0922070741205067	0.782582264996908	NA	low_vs_no	NA	both	stool
hsa-miR-1183-5p:Novel	19.3496397098522	10.5153768064482	7.93779152025053	7.85817423899955	7.17082081824794	4.65235705563904	-0.797414744740371	0.00115034432006648	0.0991479669109542	low_vs_no	FALSE	both	stool
hsa-miR-1184	52.6173747791156	53.2984566813597	38.3875900183442	36.6970239633065	35.3840289254139	12.9234485412263	0.120624435609303	0.59145752096157	0.904332288806968	low_vs_no	FALSE	both	stool
hsa-miR-1184-5p:Novel	9.02105037376369	7.93282724631446	3.67969377060178	5.76315637086783	3.9349060076254	2.44167408440588	-0.162473892515963	0.58177708299581	NA	low_vs_no	NA	both	stool
hsa-miR-1185-3p	1.17339155496637	0.961752672316388	0.941949956918567	0.245660821268686	0.0629107865379433	0	-0.453435225305094	0.302654393957635	NA	low_vs_no	NA	both	stool
hsa-miR-1185-5p	1.2125208630561	1.01252528422221	1.03671909597917	0	0.267100782640246	0	-0.371015337356819	0.387809973733504	NA	low_vs_no	NA	both	stool
hsa-miR-1193	7.04276802451137	6.76584420153293	3.85995240469228	4.37553673681696	4.75854292599888	2.01312264897975	0.0811266388977944	0.740923260089498	NA	low_vs_no	NA	both	stool
hsa-miR-1193-3p:Novel	33.0409024940155	25.187221334964	19.0077560984083	8.46442203594969	10.7054227420742	8.16533683253827	-0.17862223152034	0.626431245234666	0.90588742506314	low_vs_no	FALSE	both	stool
hsa-miR-1197	9.54688263038303	8.29810604847097	4.09757680832926	5.89962097897921	4.23749249853652	1.84906070334678	-0.15632878829209	0.573407698829799	NA	low_vs_no	NA	both	stool
hsa-miR-1197-5p:Novel	5.66938927828148	4.63970070967507	2.70055806160547	1.22830410634343	1.24853446819785	1.00961016083815	0.127549161848285	0.774987425838512	NA	low_vs_no	NA	both	stool
hsa-miR-1199-3p	6.22772836257361	5.51753104565117	3.97920503001039	3.00818150656166	3.91520900586089	2.23164770729321	-0.131734627163789	0.61460038207442	NA	low_vs_no	NA	both	stool
hsa-miR-1199-5p	4.19174591646393	3.76754133904724	3.99680408862589	1.91496206042608	1.80045599595952	1.81451929611962	-0.347483398883995	0.319219259879076	NA	low_vs_no	NA	both	stool
hsa-miR-1200	5.24183115414132	5.10275933049378	4.85908267298351	3.28895909246025	2.48690950549871	1.81451929611962	-0.766221293398849	0.0390088500692103	NA	low_vs_no	NA	both	stool
hsa-miR-1200-3p:Novel	8.79393193459335	8.55965615845233	8.54288585263943	3.80292311190013	5.76415538318462	4.88334816881176	0.155271667053048	0.617594031492002	NA	low_vs_no	NA	both	stool
hsa-miR-1202	36.8716665700043	35.3832961477669	33.8140496070626	26.2719634737946	21.7542068850375	19.7362956992577	-0.1788282732747	0.549254123271426	0.892899936776922	low_vs_no	FALSE	both	stool
hsa-miR-1202-3p:Novel	23.5185302841484	47.0813797355723	38.42641119257	17.8649789644729	14.343202403859	15.8347209148504	0.178328273652107	0.610815980949889	0.904332288806968	low_vs_no	FALSE	both	stool
hsa-miR-1203	403.715616241459	362.063370217138	205.757024032219	130.15751914793	175.07840251317	98.0105294423271	0.238461450785231	0.452126536333742	0.870440180738538	low_vs_no	FALSE	both	stool
hsa-miR-1203-3p:Novel	1.61873185846461	3.29459211690686	2.35938557250093	0.850713284022518	1.32813672992822	0.94751509988777	0.843914355791389	0.0291678898818444	NA	low_vs_no	NA	both	stool
hsa-miR-1204	15.2709982009602	16.0096448182299	22.8916729353221	4.26758233092013	5.16875811942428	4.53099400148984	0.499430979058395	0.237651256668268	0.72471499856205	low_vs_no	FALSE	both	stool
hsa-miR-1204-3p:Novel	1.80640971017654	1.80700106596164	1.57307420245679	1.16388609025094	0.933027131263698	0.643478076380529	0.446458183851775	0.212862962274251	NA	low_vs_no	NA	both	stool
hsa-miR-1205	2.13066972489954	1.30566521478666	0.76987429108734	0.820413138153181	0.508458729494201	0.286749858319819	-0.541768227004633	0.16500786895207	NA	low_vs_no	NA	both	stool
hsa-miR-1205-3p:Novel	1.43096303883518	2.27488440587144	2.10810975714644	1.3673552302553	1.28924897947443	1.11582385364661	0.598782881116006	0.0762551938580662	NA	low_vs_no	NA	both	stool
hsa-miR-1206	0.11917417396894	0.213583037505308	0.23812450492448	0	0	0	0.475313806508685	0.633083379513637	NA	low_vs_no	NA	both	stool
hsa-miR-1206-3p:Novel	0.979695331261515	1.5100280490419	1.04170231976186	0.775924060167296	0.62272932588329	0.473757549943885	0.195734234324046	0.634533884064247	NA	low_vs_no	NA	both	stool
hsa-miR-1207-3p	0.346148977628162	0.295373914247773	0.266991939257029	0	0	0	0.0603851664380049	0.924292580256393	NA	low_vs_no	NA	both	stool
hsa-miR-1207-5p	5.96733265470155	6.25856305841923	5.03164349265044	4.51261550873846	4.27297248645338	3.86595757678723	0.080831289424146	0.73996282459437	NA	low_vs_no	NA	both	stool
hsa-miR-1208	3.38075010451059	3.29472784302601	3.74579865012709	2.11610550898742	1.96766584267633	1.67760220748312	0.0807747074922141	0.807734836294093	NA	low_vs_no	NA	both	stool
hsa-miR-1208-3p:Novel	10.7626469514708	8.82941593643881	13.1741820214875	7.75924060167296	6.29869692915983	8.16533683253827	-0.241503020932901	0.341339556006336	0.81748453948116	low_vs_no	FALSE	both	stool
hsa-miR-12113	1.70666255581857	1.32682600610949	0.670032236843054	1.14640683189257	0.547945441537795	0	-0.105684223315727	0.755304436874807	NA	low_vs_no	NA	both	stool
hsa-miR-12113-3p:Novel	4.91135245586837	3.91087886727405	1.88880222824897	2.67494927441599	1.96433340414241	0.717383881298385	0.198889767894369	0.490047917395117	NA	low_vs_no	NA	both	stool
hsa-miR-12114	6.48781468043766	4.92925063854164	1.49294526379418	1.20874517121055	1.12628770998634	0.43140369055376	-0.76027757939121	0.0886352214898557	NA	low_vs_no	NA	both	stool
hsa-miR-12114-3p:Novel	101.107227904588	51.4987855965906	17.1184174688526	19.8597095843673	11.9562391311723	2.04873895734227	-0.0711292183177748	0.818990140693655	0.971762184381291	low_vs_no	FALSE	both	stool
hsa-miR-12115	3.6638912015236	2.80551307814894	2.15008753253655	2.25630775436923	1.79230759896722	1.3733778667889	0.139401396978675	0.671219425709075	NA	low_vs_no	NA	both	stool
hsa-miR-12115-3p:Novel	22.9410655878588	16.6110449100763	6.64763524111849	14.354595113095	8.69912584387877	2.87790826765798	-0.600091452469068	0.0164969589104618	0.282586796151429	low_vs_no	FALSE	both	stool
hsa-miR-12116	2.55550704836819	4.38947157298331	2.91539428098815	2.61939141299985	2.84614137268004	2.17168536373645	0.447510267120948	0.128692808423705	NA	low_vs_no	NA	both	stool
hsa-miR-12116-3p:Novel	2.21713962569243	3.43318332736574	2.77264901153136	1.75888539389094	2.48125163567114	2.11961666019753	0.485940347214078	0.0784899713664295	NA	low_vs_no	NA	both	stool
hsa-miR-12117	9.10543506752989	4.66588838202675	2.49186659297041	1.64447954623012	1.63381767190829	1.38503987233737	-0.517080839231614	0.191682636458815	NA	low_vs_no	NA	both	stool
hsa-miR-12117-3p:Novel	22.7261026291285	24.6162889935332	24.7910206458889	9.84495765783817	11.0711156013383	10.0314686018264	0.46844169316823	0.176395803325018	0.694323906704858	low_vs_no	FALSE	both	stool
hsa-miR-12118	12.4842892904558	21.7794793097608	27.8231308133992	2.67494927441599	3.28092017811525	5.28737689523631	0.308551875943629	0.537828923646919	0.882262249072851	low_vs_no	FALSE	both	stool
hsa-miR-12118-3p:Novel	65.9918453189766	79.2704824755048	76.3219089849017	54.8598152034709	65.7546139591559	59.5016155009467	0.161685578862855	0.435273942111537	0.868802471201214	low_vs_no	FALSE	both	stool
hsa-miR-12119	15.741672855867	17.7102381948344	14.4204890336103	7.93066033548075	11.1006053958608	6.49886810814014	0.406506952186377	0.171072979062455	0.688010894055526	low_vs_no	FALSE	both	stool
hsa-miR-12119-3p:Novel	33.2149626723786	35.508255594402	15.0886265463821	15.9569618532383	11.6925936660776	2.45551833774435	0.139889218303577	0.590973372091748	0.904332288806968	low_vs_no	FALSE	both	stool
hsa-miR-12120	7.28129512265114	4.11734555550094	2.8581662416028	3.5402563054542	2.1649492926194	0.568447794059794	-0.801909603282855	0.005925436115394	NA	low_vs_no	NA	both	stool
hsa-miR-12120-3p:Novel	36.9918643447818	33.1292845004302	31.294270850148	16.9552048551657	14.1265819920738	11.8140987798841	-0.37203319677421	0.252757207076615	0.737540746201479	low_vs_no	FALSE	both	stool
hsa-miR-12121	120.824321542407	212.89328972762	171.888310599516	48.6305308578788	57.1103323061476	52.9017460345581	1.19633857174053	0.00161553802013104	0.0991479669109542	low_vs_no	FALSE	both	stool
hsa-miR-12121-3p:Novel	14.3680101864587	12.0806667616483	10.358110457583	9.29603427353365	7.09465641216566	6.53403529615514	-0.330205584339862	0.265188548165255	0.746338437179698	low_vs_no	FALSE	both	stool
hsa-miR-12122	3.38527120213821	3.29127072737327	2.71972132013575	2.60443754952298	2.04303197756439	2.04873895734227	0.0301141866687889	0.918725820501643	NA	low_vs_no	NA	both	stool
hsa-miR-12122-3p:Novel	5.27167642484558	5.71397017202943	5.29570544451165	3.50818762101314	2.92957312928344	1.84688191592152	-0.0404715218564167	0.905194642187338	NA	low_vs_no	NA	both	stool
hsa-miR-12123	25.7205693454907	25.5069596903023	35.4202034456713	8.85790233597054	16.3832057742093	18.3910257700151	0.281886003287474	0.353767831578423	0.828163531439397	low_vs_no	FALSE	both	stool
